start;f0
1.1500000000000001;296.97860352776854
1.16;296.97860352776854
1.17;296.97860352776854
1.18;296.97860352776854
1.19;297.169921437514
1.2;297.169921437514
1.21;296.81553943464337
1.22;296.81553943464337
1.23;296.81553943464337
1.24;297.01354463687534
1.25;297.01354463687534
1.26;297.01354463687534
1.27;297.01354463687534
1.28;297.01354463687534
1.29;297.0099463093558
1.3;297.0099463093558
1.31;297.0099463093558
1.32;297.0099463093558
1.33;297.0099463093558
1.34;297.0099463093558
1.35;296.836856901415
1.36;296.836856901415
1.37;296.836856901415
1.3800000000000001;296.836856901415
1.3900000000000001;296.32459985129844
1.4000000000000001;296.2756349607883
1.41;296.2756349607883
1.42;296.2756349607883
1.43;296.2756349607883
1.44;296.2756349607883
1.45;0.0
1.46;0.0
1.47;302.8319171841965
1.48;302.8319171841965
1.49;302.8319171841965
1.5;293.00415572792934
1.51;293.00415572792934
1.52;293.98509741949897
1.53;295.3361567971113
1.54;295.95635951931445
1.55;295.95635951931445
1.56;296.47685071093224
1.57;296.47685071093224
1.58;295.970870386677
1.59;295.970870386677
1.6;295.970870386677
1.61;295.970870386677
1.62;295.970870386677
1.6300000000000001;295.23911584235594
1.6400000000000001;295.23911584235594
1.6500000000000001;295.23911584235594
1.6600000000000001;295.28885298565706
1.67;295.28885298565706
1.68;295.28885298565706
1.69;295.361206133155
1.7;297.4475372055305
1.71;297.4475372055305
1.72;297.4475372055305
1.73;297.4475372055305
1.74;297.4475372055305
1.75;297.4475372055305
1.76;300.4796020691584
1.77;302.81946417334916
1.78;302.81946417334916
1.79;262.22992418931227
1.8;262.14503532001964
1.81;262.14503532001964
1.82;262.4870713696773
1.83;262.4870713696773
1.84;262.4870713696773
1.85;262.4870713696773
1.86;264.05087649636033
1.87;264.05087649636033
1.8800000000000001;263.88028685044867
1.8900000000000001;263.88028685044867
1.9000000000000001;263.88028685044867
1.9100000000000001;263.88028685044867
1.92;263.83196758603276
1.93;263.1053727837244
1.94;263.1053727837244
1.95;263.1053727837244
1.96;263.1053727837244
1.97;263.82580562995037
1.98;263.82580562995037
1.99;263.82580562995037
2.0;263.82580562995037
2.0100000000000002;0.0
2.02;0.0
2.0300000000000002;0.0
2.04;0.0
2.05;0.0
2.06;264.02463270567864
2.07;264.02463270567864
2.08;246.2514883872871
2.09;246.2514883872871
2.1;246.88507578492909
2.11;247.1963207668689
2.12;248.47328194329046
2.13;248.47328194329046
2.14;248.47328194329046
2.15;249.36932228973177
2.16;249.48900957171398
2.17;249.48900957171398
2.18;249.48900957171398
2.19;249.48900957171398
2.2;249.1817183283141
2.21;249.1817183283141
2.22;249.1817183283141
2.23;249.1817183283141
2.24;249.1817183283141
2.25;248.58372782095316
2.2600000000000002;248.56517608629198
2.27;248.56517608629198
2.2800000000000002;248.56517608629198
2.29;248.56517608629198
2.3000000000000003;248.48260048970772
2.31;247.24956760506856
2.32;247.24956760506856
2.33;247.13170139356774
2.34;247.13170139356774
2.35;247.13170139356774
2.36;247.49949434400767
2.37;247.49949434400767
2.38;247.49949434400767
2.39;247.86732309623827
2.4;247.86732309623827
2.41;247.86732309623827
2.42;247.86732309623827
2.43;247.3038546677176
2.44;247.3038546677176
2.45;247.3038546677176
2.46;247.3038546677176
2.47;247.3038546677176
2.48;247.03987976125384
2.49;247.03987976125384
2.5;247.03987976125384
2.5100000000000002;247.03987976125384
2.52;247.03987976125384
2.5300000000000002;247.03987976125384
2.54;246.9473995627982
2.5500000000000003;246.8389969993924
2.56;246.8389969993924
2.57;246.8389969993924
2.58;246.8389969993924
2.59;246.8389969993924
2.6;247.02516058262196
2.61;247.02516058262196
2.62;247.02516058262196
2.63;247.5294664315796
2.64;247.5294664315796
2.65;247.5294664315796
2.66;247.5294664315796
2.67;247.5294664315796
2.68;247.5294664315796
2.69;247.8528861335203
2.7;248.10294191668018
2.71;248.10294191668018
2.72;248.2154961258802
2.73;248.2154961258802
2.74;248.2564271098204
2.75;248.2564271098204
2.7600000000000002;248.2564271098204
2.77;248.2564271098204
2.7800000000000002;248.2564271098204
2.79;247.76389249499636
2.8000000000000003;247.76389249499636
2.81;247.76389249499636
2.82;247.34522849640558
2.83;247.34522849640558
2.84;246.77276962272492
2.85;246.77276962272492
2.86;246.77276962272492
2.87;246.93457030395916
2.88;246.93457030395916
2.89;246.93457030395916
2.9;246.93457030395916
2.91;246.93457030395916
2.92;246.88163069805995
2.93;246.88163069805995
2.94;247.21860005251594
2.95;247.31445267390956
2.96;247.31445267390956
2.97;247.31445267390956
2.98;247.31445267390956
2.99;247.31445267390956
3.0;247.31445267390956
3.0100000000000002;247.23840510822987
3.02;246.917556750761
3.0300000000000002;246.917556750761
3.04;246.917556750761
3.0500000000000003;246.61633697098284
3.06;246.61633697098284
3.0700000000000003;246.61633697098284
3.08;246.61633697098284
3.09;246.37776079554337
3.1;246.37776079554337
3.11;246.37776079554337
3.12;247.17362700103826
3.13;247.17362700103826
3.14;247.17362700103826
3.15;247.17362700103826
3.16;248.26750151444162
3.17;248.26750151444162
3.18;248.26750151444162
3.19;248.26750151444162
3.2;248.34056962644402
3.21;248.34056962644402
3.22;248.34056962644402
3.23;248.34056962644402
3.24;248.34056962644402
3.25;248.34536842032483
3.2600000000000002;248.39273572445597
3.27;250.0445637314582
3.2800000000000002;251.15807248058354
3.29;251.90768286538045
3.3000000000000003;260.17704520334814
3.31;260.5274707534179
3.3200000000000003;260.8308850068434
3.33;261.4152894232295
3.34;261.4152894232295
3.35;261.4152894232295
3.36;261.4152894232295
3.37;261.4152894232295
3.38;263.0371842327509
3.39;263.0371842327509
3.4;262.6482225155224
3.41;262.6482225155224
3.42;262.6482225155224
3.43;262.6482225155224
3.44;262.6482225155224
3.45;261.74384357024604
3.46;261.74384357024604
3.47;261.74384357024604
3.48;261.74384357024604
3.49;261.74384357024604
3.5;264.41497462924923
3.5100000000000002;264.57071470067626
3.52;264.90255934548287
3.5300000000000002;264.90255934548287
3.54;264.90255934548287
3.5500000000000003;264.90255934548287
3.56;265.34123914331474
3.5700000000000003;270.23497933355674
3.58;270.23497933355674
3.59;238.85943607625492
3.6;235.23356289079447
3.61;235.23356289079447
3.62;235.86877124616683
3.63;236.28976281757116
3.64;236.80409989242503
3.65;236.82436678224605
3.66;236.93698354508393
3.67;236.93698354508393
3.68;236.81073123680716
3.69;236.33162851274994
3.7;236.33162851274994
3.71;236.33162851274994
3.72;236.33162851274994
3.73;236.33162851274994
3.74;235.79654736088503
3.75;235.7557246586282
3.7600000000000002;235.7557246586282
3.77;235.7557246586282
3.7800000000000002;235.7557246586282
3.79;235.7557246586282
3.8000000000000003;235.75171548648174
3.81;235.75171548648174
3.8200000000000003;235.85863024040438
3.83;236.60355145189706
3.84;236.60355145189706
3.85;236.60355145189706
3.86;236.60355145189706
3.87;236.60355145189706
3.88;237.09663868982253
3.89;238.24442151785203
3.9;238.24442151785203
3.91;232.7634581464605
3.92;220.4703055656241
3.93;220.4703055656241
3.94;220.79945661641142
3.95;220.92817900686072
3.96;221.0197804055899
3.97;221.196367293343
3.98;221.279367186986
3.99;221.34325477550647
4.0;221.3565153841634
4.01;221.3565153841634
4.0200000000000005;221.3565153841634
4.03;221.3565153841634
4.04;221.3565153841634
4.05;220.8454205575299
4.0600000000000005;220.8454205575299
4.07;220.68579835999827
4.08;220.68579835999827
4.09;220.8093193606233
4.1;220.8093193606233
4.11;220.8093193606233
4.12;220.8093193606233
4.13;220.8093193606233
4.14;220.98249136130482
4.15;221.1042719045955
4.16;221.1319263059569
4.17;221.6692155791442
4.18;222.38317475412327
4.19;222.38317475412327
4.2;194.99676866368918
4.21;194.99676866368918
4.22;195.20766605279792
4.23;196.14468307936446
4.24;196.2384224962961
4.25;196.60668399491146
4.26;196.6730313093093
4.2700000000000005;196.6730313093093
4.28;196.53180042042993
4.29;196.53180042042993
4.3;196.53180042042993
4.3100000000000005;195.96253122724096
4.32;195.90533350900222
4.33;195.90533350900222
4.34;195.90533350900222
4.3500000000000005;195.90533350900222
4.36;196.18588224069882
4.37;196.18588224069882
4.38;196.18588224069882
4.39;196.31561309909972
4.4;196.31561309909972
4.41;196.31561309909972
4.42;196.31561309909972
4.43;196.31561309909972
4.44;196.31561309909972
4.45;196.31641129413356
4.46;196.48182826518325
4.47;196.84528717545058
4.48;196.84528717545058
4.49;196.6933247334654
4.5;177.81819067631304
4.51;177.1168929585719
4.5200000000000005;177.10835289771006
4.53;177.10835289771006
4.54;177.5405509479559
4.55;177.5405509479559
4.5600000000000005;177.5405509479559
4.57;177.5405509479559
4.58;177.5405509479559
4.59;177.88119976050558
4.6000000000000005;177.88119976050558
4.61;177.84718096894017
4.62;177.6451325070679
4.63;177.61251384495918
4.64;177.52454862266103
4.65;177.52454862266103
4.66;177.52454862266103
4.67;177.52454862266103
4.68;177.52454862266103
4.69;177.52454862266103
4.7;177.5440927884995
4.71;177.75243495839953
4.72;177.75243495839953
4.73;177.74064906258226
4.74;177.74064906258226
4.75;177.9015161343715
4.76;177.91334053790385
4.7700000000000005;177.91334053790385
4.78;177.91334053790385
4.79;177.91334053790385
4.8;177.7363708696639
4.8100000000000005;177.7363708696639
4.82;177.7363708696639
4.83;177.7363708696639
4.84;177.7363708696639
4.8500000000000005;177.6722489059727
4.86;177.6722489059727
4.87;177.6722489059727
4.88;177.6722489059727
4.89;177.6722489059727
4.9;177.7602771458208
4.91;177.7602771458208
4.92;177.7602771458208
4.93;177.7602771458208
4.94;177.68711639565797
4.95;177.68711639565797
4.96;177.88749683794552
4.97;177.88749683794552
4.98;177.88749683794552
4.99;177.88749683794552
5.0;177.97100340153685
5.01;178.00720634338515
5.0200000000000005;178.07539833647786
5.03;178.07539833647786
5.04;178.07539833647786
5.05;178.07539833647786
5.0600000000000005;178.0786635866561
5.07;178.0786635866561
5.08;0.0
5.09;179.71761691648075
5.1000000000000005;196.58229304776867
5.11;196.83130051176502
5.12;197.36087557403843
5.13;197.7502963152816
5.14;197.7502963152816
5.15;197.7502963152816
5.16;197.7502963152816
5.17;197.7502963152816
5.18;198.05142142125553
5.19;198.113290900124
5.2;198.113290900124
5.21;198.113290900124
5.22;197.8545064546996
5.23;197.8545064546996
5.24;197.93499874014302
5.25;197.93499874014302
5.26;197.7953738518101
5.2700000000000005;197.7953738518101
5.28;197.7953738518101
5.29;197.7953738518101
5.3;197.8755714762539
5.3100000000000005;198.06437555032917
5.32;198.06437555032917
5.33;197.90830670655376
5.34;197.88986760360524
5.3500000000000005;197.88986760360524
5.36;198.08693565299197
5.37;198.08693565299197
5.38;198.08693565299197
5.39;198.08693565299197
5.4;198.08693565299197
5.41;198.1443982538975
5.42;198.1443982538975
5.43;198.1443982538975
5.44;198.0465839878018
5.45;197.97922223593548
5.46;197.7991935719449
5.47;197.7991935719449
5.48;197.7991935719449
5.49;197.7991935719449
5.5;197.7991935719449
5.51;197.82507463864658
5.5200000000000005;197.97963446418487
5.53;197.97963446418487
5.54;197.9202233450961
5.55;197.9202233450961
5.5600000000000005;197.9202233450961
5.57;197.9202233450961
5.58;197.9202233450961
5.59;197.89936367121734
5.6000000000000005;197.73858117947458
5.61;197.73858117947458
5.62;197.73858117947458
5.63;197.73858117947458
5.64;197.73858117947458
5.65;197.80990879705033
5.66;197.80990879705033
5.67;197.80990879705033
5.68;197.76962867992893
5.69;197.6202946862887
5.7;197.59830037187368
5.71;197.59830037187368
5.72;197.59830037187368
5.73;197.59830037187368
5.74;197.59830037187368
5.75;197.6813830639735
5.76;197.6813830639735
5.7700000000000005;197.6813830639735
5.78;197.6813830639735
5.79;197.7231126847892
5.8;197.74063599405497
5.8100000000000005;197.74063599405497
5.82;197.74063599405497
5.83;197.54478356665754
5.84;197.54478356665754
5.8500000000000005;197.54478356665754
5.86;197.54478356665754
5.87;197.54478356665754
5.88;197.49504818456697
5.89;197.49504818456697
5.9;197.49504818456697
5.91;197.49504818456697
5.92;197.540483348555
5.93;197.540483348555
5.94;197.540483348555
5.95;197.55657781990766
5.96;197.87325484926842
5.97;197.91654334368496
5.98;198.20807881189708
5.99;198.20807881189708
6.0;198.43668149761
6.01;198.43668149761
6.0200000000000005;198.40740561591446
6.03;198.40740561591446
6.04;198.40740561591446
6.05;198.40740561591446
6.0600000000000005;198.40740561591446
6.07;0.0
6.08;0.0
6.09;0.0
6.1000000000000005;0.0
6.11;0.0
6.12;0.0
6.13;0.0
6.140000000000001;0.0
6.15;0.0
6.16;0.0
6.17;0.0
6.18;0.0
6.19;0.0
6.2;0.0
6.21;0.0
6.22;0.0
6.23;0.0
6.24;0.0
6.25;0.0
6.26;0.0
6.2700000000000005;0.0
6.28;0.0
6.29;0.0
6.3;0.0
6.3100000000000005;0.0
6.32;0.0
6.33;0.0
6.34;0.0
6.3500000000000005;0.0
6.36;0.0
6.37;0.0
6.38;0.0
6.390000000000001;0.0
6.4;0.0
6.41;0.0
6.42;0.0
6.43;0.0
6.44;0.0
6.45;0.0
6.46;0.0
6.47;0.0
6.48;0.0
6.49;0.0
6.5;0.0
6.51;0.0
6.5200000000000005;0.0
6.53;0.0
6.54;0.0
6.55;0.0
6.5600000000000005;0.0
6.57;0.0
6.58;0.0
6.59;0.0
6.6000000000000005;0.0
6.61;0.0
6.62;0.0
6.63;0.0
6.640000000000001;0.0
6.65;0.0
6.66;0.0
6.67;0.0
6.68;0.0
6.69;0.0
6.7;0.0
6.71;0.0
6.72;0.0
6.73;0.0
6.74;0.0
6.75;0.0
6.76;0.0
6.7700000000000005;0.0
6.78;0.0
6.79;0.0
6.8;0.0
6.8100000000000005;0.0
6.82;0.0
6.83;0.0
6.84;0.0
6.8500000000000005;0.0
6.86;245.97901449564043
6.87;245.97901449564043
6.88;245.97901449564043
6.890000000000001;245.97901449564043
6.9;249.04344372138362
6.91;249.1677355318724
6.92;249.21721759769943
6.93;249.2784069113123
6.94;249.2784069113123
6.95;249.2784069113123
6.96;249.2784069113123
6.97;249.32974525807302
6.98;249.55345365063658
6.99;249.55345365063658
7.0;249.55345365063658
7.01;249.55345365063658
7.0200000000000005;249.55345365063658
7.03;250.30822472639315
7.04;250.30822472639315
7.05;250.30822472639315
7.0600000000000005;250.30822472639315
7.07;249.5792609106194
7.08;249.5792609106194
7.09;249.5792609106194
7.1000000000000005;249.83882683882953
7.11;249.83882683882953
7.12;249.83882683882953
7.13;249.83882683882953
7.140000000000001;249.83882683882953
7.15;249.83882683882953
7.16;249.69970618171843
7.17;249.69970618171843
7.18;249.69970618171843
7.19;249.69970618171843
7.2;249.69970618171843
7.21;249.63024461053703
7.22;249.63024461053703
7.23;249.63024461053703
7.24;249.72737838906255
7.25;249.72737838906255
7.26;249.72737838906255
7.2700000000000005;249.72737838906255
7.28;249.33544363252378
7.29;249.33544363252378
7.3;249.33544363252378
7.3100000000000005;249.33544363252378
7.32;249.53757076938447
7.33;249.53757076938447
7.34;249.53757076938447
7.3500000000000005;249.53757076938447
7.36;250.1239165332745
7.37;250.1239165332745
7.38;250.1239165332745
7.390000000000001;250.1239165332745
7.4;250.1846847620358
7.41;251.58579936388335
7.42;251.58579936388335
7.43;253.16599850618374
7.44;254.91329479768768
7.45;262.25727702018
7.46;262.43496384870014
7.47;262.67889570445107
7.48;262.67889570445107
7.49;262.67889570445107
7.5;263.8032667861066
7.51;263.8032667861066
7.5200000000000005;263.7696845733638
7.53;263.74958096412576
7.54;263.74958096412576
7.55;263.3781803589511
7.5600000000000005;263.3781803589511
7.57;263.3781803589511
7.58;263.3781803589511
7.59;263.3781803589511
7.6000000000000005;263.3781803589511
7.61;263.50867583404346
7.62;263.50867583404346
7.63;263.50867583404346
7.640000000000001;263.50867583404346
7.65;263.32609872809195
7.66;263.00171458426695
7.67;262.83467314261804
7.68;262.83467314261804
7.69;262.83467314261804
7.7;262.83467314261804
7.71;262.83467314261804
7.72;263.32217071831684
7.73;263.32217071831684
7.74;263.5538478653591
7.75;263.5538478653591
7.76;263.5538478653591
7.7700000000000005;263.44041804458726
7.78;263.44041804458726
7.79;263.44041804458726
7.8;263.44041804458726
7.8100000000000005;263.44041804458726
7.82;262.8200875174703
7.83;262.8200875174703
7.84;262.8200875174703
7.8500000000000005;262.8200875174703
7.86;262.8200875174703
7.87;263.2973002725706
7.88;263.2973002725706
7.890000000000001;263.2973002725706
7.9;263.2973002725706
7.91;263.8670090325225
7.92;263.8670090325225
7.930000000000001;263.8670090325225
7.94;263.8670090325225
7.95;264.2483928799439
7.96;264.2483928799439
7.97;264.2483928799439
7.98;264.2483928799439
7.99;264.2483928799439
8.0;265.0391253931148
8.01;265.0391253931148
8.02;265.0391253931148
8.03;265.0391253931148
8.040000000000001;266.2752843185655
8.05;271.07763026450374
8.06;296.33258434840303
8.07;296.6906011415468
8.08;296.75922217804833
8.09;297.30418741876156
8.1;297.45275700576417
8.11;297.45275700576417
8.120000000000001;297.45275700576417
8.13;297.2847987173406
8.14;297.2847987173406
8.15;297.2847987173406
8.16;297.3943604950614
8.17;297.3943604950614
8.18;297.3943604950614
8.19;297.3943604950614
8.2;297.3943604950614
8.21;297.4483058702398
8.22;297.4483058702398
8.23;297.4483058702398
8.24;297.4483058702398
8.25;297.20065407253117
8.26;297.20065407253117
8.27;297.20065407253117
8.28;297.20065407253117
8.290000000000001;297.336331517991
8.3;297.336331517991
8.31;297.336331517991
8.32;297.6363598078802
8.33;297.6363598078802
8.34;297.58099434950816
8.35;297.58099434950816
8.36;297.58099434950816
8.370000000000001;297.58099434950816
8.38;297.58099434950816
8.39;297.25380664332124
8.4;297.25380664332124
8.41;296.96444950598317
8.42;296.96444950598317
8.43;297.3699246215101
8.44;297.3699246215101
8.45;297.62290158577844
8.46;297.62290158577844
8.47;297.62290158577844
8.48;297.62290158577844
8.49;297.62290158577844
8.5;297.6086929503987
8.51;297.4422412873856
8.52;297.4422412873856
8.53;297.6304585836723
8.540000000000001;297.73190346688244
8.55;297.73190346688244
8.56;297.73190346688244
8.57;297.73190346688244
8.58;297.73190346688244
8.59;298.05178915150634
8.6;298.06512906301543
8.61;298.54377270382025
8.620000000000001;298.54377270382025
8.63;298.54377270382025
8.64;296.80806165310946
8.65;296.80806165310946
8.66;297.46191709673167
8.67;297.719372399436
8.68;297.72670689908927
8.69;297.72670689908927
8.700000000000001;297.72670689908927
8.71;297.72670689908927
8.72;297.81513234099174
8.73;297.81513234099174
8.74;297.7444291508282
8.75;297.7444291508282
8.76;297.7444291508282
8.77;297.7444291508282
8.78;297.69813969407335
8.790000000000001;297.69813969407335
8.8;297.67759359086284
8.81;297.54288875813216
8.82;297.4423360218964
8.83;297.4423360218964
8.84;297.4423360218964
8.85;297.4423360218964
8.86;297.4423360218964
8.870000000000001;297.423545406453
8.88;297.423545406453
8.89;297.47635620907374
8.9;297.47635620907374
8.91;297.47635620907374
8.92;297.47635620907374
8.93;297.47635620907374
8.94;297.4911912232103
8.950000000000001;297.4911912232103
8.96;297.4911912232103
8.97;297.5081449444581
8.98;297.5081449444581
8.99;297.5081449444581
9.0;297.5081449444581
9.01;297.5081449444581
9.02;297.79848079709103
9.03;297.79848079709103
9.040000000000001;297.79848079709103
9.05;297.79848079709103
9.06;297.78020860428165
9.07;297.556919409017
9.08;297.556919409017
9.09;297.556919409017
9.1;297.556919409017
9.11;297.7576444541704
9.120000000000001;297.7576444541704
9.13;298.0416550567861
9.14;298.0416550567861
9.15;298.0416550567861
9.16;298.0416550567861
9.17;298.0416550567861
9.18;298.2314580090765
9.19;302.10632543890574
9.200000000000001;302.10632543890574
9.21;302.10632543890574
9.22;297.4518831610637
9.23;297.4518831610637
9.24;297.5812102153055
9.25;297.9176419244648
9.26;298.02988584951385
9.27;298.02988584951385
9.28;298.02988584951385
9.290000000000001;298.02988584951385
9.3;297.8953413189524
9.31;297.71023139382635
9.32;297.71023139382635
9.33;297.71023139382635
9.34;297.71023139382635
9.35;297.71023139382635
9.36;297.6765614268831
9.370000000000001;297.5614700905868
9.38;297.5614700905868
9.39;297.41840299802305
9.4;297.2499205300977
9.41;297.2499205300977
9.42;297.2499205300977
9.43;297.2080856851389
9.44;297.2080856851389
9.450000000000001;297.2080856851389
9.46;297.2080856851389
9.47;297.2080856851389
9.48;297.4049635724274
9.49;297.4049635724274
9.5;297.4836884381369
9.51;297.4836884381369
9.52;297.357062697292
9.53;297.357062697292
9.540000000000001;297.357062697292
9.55;297.357062697292
9.56;297.357062697292
9.57;297.2228866833346
9.58;297.2228866833346
9.59;297.2228866833346
9.6;297.3437616985538
9.61;297.3437616985538
9.620000000000001;297.3437616985538
9.63;297.3437616985538
9.64;297.3437616985538
9.65;297.23307126184267
9.66;296.77241916077526
9.67;296.77241916077526
9.68;296.6476648535942
9.69;296.6476648535942
9.700000000000001;296.6476648535942
9.71;296.6476648535942
9.72;296.6476648535942
9.73;296.7608878950754
9.74;297.81003723794043
9.75;297.81003723794043
9.76;297.81003723794043
9.77;297.81003723794043
9.78;297.81003723794043
9.790000000000001;297.81003723794043
9.8;300.6460178875813
9.81;302.76000050475005
9.82;306.59938197642634
9.83;306.59938197642634
9.84;307.79115535055644
9.85;321.8978102189782
9.86;327.97230005654956
9.870000000000001;329.06409729062227
9.88;329.4781678269202
9.89;329.5951505492354
9.9;330.1067601537355
9.91;330.90102167710614
9.92;330.91425329758397
9.93;330.99520542093245
9.94;331.06334596839315
9.950000000000001;331.06334596839315
9.96;331.06334596839315
9.97;331.06334596839315
9.98;331.06334596839315
9.99;331.0003956723615
10.0;330.338122846202
