start;f0;confidence
1.21;192.674105156344;0.917385339736938
1.22;193.156954971555;0.901993751525879
1.23;193.542395855773;0.905709743499756
1.24;193.547175007647;0.90235710144043
1.25;193.639965871988;0.911718726158142
1.26;193.476263032705;0.900853276252747
1.27;193.454817011071;0.898363828659058
1.28;193.768693406165;0.921525716781616
1.29;193.932555967234;0.924570262432098
1.3;193.877525427658;0.924601674079895
1.31;193.982552288058;0.934442520141602
1.32;193.971575628596;0.932157635688782
1.33;194.338662103748;0.939907252788544
1.34;194.987993751464;0.942040085792542
1.35;195.539885642132;0.925801694393158
1.36;196.146791353155;0.943540453910828
1.37;196.543325878156;0.949846386909485
1.38;196.844529254899;0.948895931243896
1.39;196.613938484571;0.947212636470795
1.4;196.147758245027;0.935264647006988
1.41;195.531414438051;0.92790699005127
1.42;195.174234135488;0.939613342285156
1.43;195.106137204293;0.938318252563477
1.44;195.123929205665;0.940053701400757
1.45;195.360241781674;0.933668851852417
1.46;195.370506895516;0.935360670089722
1.47;195.455285310237;0.932559192180634
1.48;195.286689572203;0.938916862010956
1.49;194.929464435267;0.943273842334747
1.5;194.567687222624;0.942737579345703
1.51;194.76278682046;0.9430792927742
1.52;194.952313211089;0.944435238838196
1.53;195.220043040221;0.938722372055054
1.54;195.525565812761;0.92711865901947
1.55;195.654503924741;0.922306060791016
1.56;195.656442444822;0.920772671699524
1.57;195.546324122657;0.92718768119812
1.58;195.542410299772;0.927758574485779
1.59;195.889702041778;0.925215721130371
1.6;196.404083569723;0.941462159156799
1.61;197.437727381409;0.927743375301361
1.62;198.42511037375;0.938851177692413
1.63;199.038799693318;0.942066550254822
1.64;198.793603569873;0.9399334192276
1.65;198.039193254811;0.92323100566864
1.66;197.265235387267;0.932464301586151
1.67;196.281495855255;0.932554483413696
1.68;194.927861078658;0.939189076423645
1.69;193.610664158748;0.907444894313812
1.7;193.021858681528;0.906365990638733
1.71;193.603660215731;0.91094160079956
1.72;194.49807865041;0.943040311336517
1.73;195.141144750329;0.936886072158814
1.74;195.389932567291;0.932623744010925
1.75;195.532899759931;0.929831206798554
1.76;195.549331074652;0.926535904407501
1.77;195.371641947988;0.934764981269836
1.78;195.442698223782;0.931735932826996
1.79;195.443562187993;0.930060029029846
1.8;195.599735354523;0.924808025360107
1.81;195.46861756213;0.93052327632904
1.82;194.761787933111;0.936229467391968
1.83;193.573095772124;0.899127960205078
1.84;192.409500993164;0.907276809215546
1.85;191.502389532512;0.883207619190216
1.86;190.730400448612;0.904223680496216
1.87;190.347931083306;0.919942855834961
1.88;190.000163466174;0.922518849372864
1.89;189.881447493823;0.922473907470703
1.9;190.122162349921;0.919744431972504
1.91;190.476053001684;0.913050174713135
1.92;191.13914418697;0.878962993621826
1.93;191.673685141065;0.897036910057068
1.94;192.350277092401;0.917911767959595
1.95;192.848010018089;0.905971586704254
1.96;193.27531700132;0.878653228282929
1.97;193.64737832547;0.905374884605408
1.98;193.84801255003;0.91612720489502
1.99;193.900778451103;0.920778512954712
2;194.393257028875;0.936267077922821
2.01;194.813185295442;0.940006136894226
2.02;195.182982155541;0.931958913803101
2.03;195.649154388852;0.916146993637085
2.04;196.076176317022;0.92823600769043
2.05;196.603184700618;0.942421793937683
2.06;196.91858496508;0.943779468536377
2.07;197.196387524313;0.937788367271423
2.08;197.320215233154;0.931428790092468
2.09;197.15599461232;0.937682509422302
2.1;197.14378809479;0.93855094909668
2.11;197.29947847287;0.930697977542877
2.12;197.845531167145;0.90157026052475
2.13;198.469542356751;0.926355123519898
2.14;199.125929108513;0.927545428276062
2.15;199.576313996603;0.919909417629242
2.16;199.729986170232;0.912143707275391
2.17;199.665757916955;0.912452936172485
2.18;199.419427952077;0.917561173439026
2.19;199.087402941858;0.922323703765869
2.2;198.839987593462;0.924684286117554
2.21;198.740058186146;0.923508644104004
2.22;198.870938715666;0.922098875045776
2.23;199.169473548214;0.917230248451233
2.24;199.587973949613;0.904955744743347
2.25;200.031099554717;0.881162524223328
2.26;200.169471741416;0.870397329330444
2.27;200.010349975261;0.878076493740082
2.28;199.633857617605;0.899048924446106
2.29;199.060317200866;0.913169503211975
2.3;198.549986125377;0.910213351249695
2.31;198.442315337181;0.903626799583435
2.32;198.520337421108;0.890198111534119
2.33;198.497089021017;0.874224662780762
2.34;198.199668226412;0.858253836631775
2.35;197.496407962952;0.860491871833801
2.36;196.854055451728;0.92095935344696
2.37;196.31006617943;0.938997805118561
2.38;196.061137345167;0.928069591522217
2.39;195.606550819966;0.915730655193329
2.4;195.168713487431;0.930980324745178
2.41;194.862971892782;0.935103714466095
2.42;194.703203542754;0.939459323883057
2.43;195.119224769;0.93201732635498
2.44;195.647515302484;0.913220047950745
2.45;196.184849231644;0.93122935295105
2.46;196.654809353832;0.934355854988098
2.47;197.39768549127;0.911713004112244
2.48;198.466197184921;0.905461549758911
2.49;199.455093871025;0.75921630859375
2.5;200.270090593163;0.815169215202332
2.51;200.892460305239;0.827105104923248
2.52;201.547292272947;0.882151007652283
2.53;201.155413254185;0.872486591339111
2.54;197.880570607977;0.64542430639267
2.55;188.249930025865;0.431538581848145
2.56;182.428189441084;0.388950377702713
2.57;167.607453145992;0.328249454498291
2.58;163.684309795757;0.521144866943359
2.59;162.880764151088;0.436151593923569
2.6;148.405561378701;0.343538463115692
2.61;155.673401588385;0.373083025217056
2.62;160.279511165154;0.580949902534485
2.63;161.054489494946;0.412397146224976
2.64;162.770229185865;0.409736096858978
2.65;167.171557505633;0.268602609634399
2.66;178.277472265288;0.0519931018352509
2.67;181.728850534757;0.0194981694221497
2.68;188.010776918076;0.049797922372818
2.69;195.822065248576;0.288675010204315
2.7;196.770397826591;0.672627091407776
2.71;197.639827766038;0.795949697494507
2.72;198.319213560882;0.858835101127625
2.73;196.852148451146;0.91458785533905
2.74;194.895775221646;0.919307708740234
2.75;192.200782027747;0.872971892356873
2.76;189.453919878803;0.888641834259033
2.77;187.570489833648;0.921834051609039
2.78;186.365169544584;0.929913401603699
2.79;185.731490209707;0.951730787754059
2.8;185.726726275955;0.951096057891846
2.81;186.629060404592;0.908296048641205
2.82;187.87907938553;0.910009741783142
2.83;189.437685226636;0.904487013816834
2.84;190.752540637756;0.886360228061676
2.85;191.536829697819;0.879952371120453
2.86;191.794937662295;0.890779733657837
2.87;191.55996162758;0.883125185966492
2.88;191.078424072844;0.875248789787293
2.89;190.582347223725;0.904380023479462
2.9;190.51321203369;0.901695549488068
2.91;190.711223504113;0.894640445709229
2.92;191.262753560727;0.859278321266174
2.93;191.784956178147;0.89967155456543
2.94;192.145548513735;0.912214756011963
2.95;192.550468394476;0.909517586231232
2.96;192.378030263286;0.910069465637207
2.97;192.300983773603;0.906039953231812
2.98;192.412235998781;0.910597085952759
2.99;192.40598706035;0.909144997596741
3;192.580673801285;0.906491041183472
3.01;192.622560112791;0.911577463150024
3.02;192.28563195086;0.908887028694153
3.03;191.973155891617;0.899553656578064
3.04;191.440457823061;0.871770620346069
3.05;191.020126370616;0.871182441711426
3.06;190.730914403785;0.899913787841797
3.07;190.956958299839;0.88426148891449
3.08;191.156391191061;0.867587983608246
3.09;191.522353051046;0.874271214008331
3.1;192.196011744177;0.904058039188385
3.11;192.6469803529;0.902050495147705
3.12;192.901122254886;0.893626570701599
3.13;192.766568912867;0.901193857192993
3.14;192.372835889618;0.902727603912354
3.15;192.177504393585;0.899605691432953
3.16;192.253543412485;0.897440969944
3.17;192.359845216014;0.889835000038147
3.18;192.782581005168;0.889964401721954
3.19;193.065775087149;0.887343525886536
3.2;193.41181125943;0.870722413063049
3.21;194.070908872039;0.909058809280396
3.22;194.604812317381;0.925964295864105
3.23;195.068832073368;0.920405387878418
3.24;195.673581252727;0.899015545845032
3.25;196.19668116657;0.925046741962433
3.26;196.484317748613;0.923941016197205
3.27;195.52999259985;0.886978209018707
3.28;193.113207805766;0.824327170848846
3.29;188.235658062205;0.606797456741333
3.3;182.484681409618;0.606280744075775
3.31;173.387706577473;0.427516102790833
3.32;166.227410073363;0.418669074773789
3.33;158.186446906028;0.406874090433121
3.34;156.560839062913;0.261085212230682
3.35;166.47842091956;0.34848564863205
3.36;172.701867136139;0.22334623336792
3.37;186.639266892139;0.170367687940598
3.38;195.819665904953;0.040251225233078
3.39;211.122423598677;0.0798268914222717
3.4;226.132602804563;0.161343365907669
3.41;235.229056168065;0.307175874710083
3.42;258.83430076227;0.0490780770778656
3.43;274.935337074555;0.382677584886551
3.44;278.84853716109;0.484465658664703
3.45;272.239049301268;0.680236160755158
3.46;268.591619952461;0.799235820770264
3.47;263.795914800766;0.789674639701843
3.48;259.634981192554;0.903111219406128
3.49;256.578803714632;0.953890800476074
3.5;255.261355603931;0.928279161453247
3.51;254.546324529115;0.948737382888794
3.52;254.608121664777;0.944140315055847
3.53;254.724366971804;0.941778540611267
3.54;254.990669402239;0.934455335140228
3.55;255.536331323796;0.937846064567566
3.56;256.33105182643;0.95679783821106
3.57;257.167792153334;0.953773260116577
3.58;257.972642321864;0.930106222629547
3.59;258.771879818809;0.93776661157608
3.6;259.3195935415;0.950529634952545
3.61;259.518661145112;0.947501182556153
3.62;259.237842430559;0.948265075683594
3.63;259.044673782252;0.946611046791077
3.64;258.725620876092;0.939872622489929
3.65;258.276383410553;0.926374912261963
3.66;258.089736969977;0.925549387931824
3.67;257.904975771397;0.935512721538544
3.68;258.168168831075;0.923101902008057
3.69;259.285097105725;0.943711042404175
3.7;260.704834909884;0.922305107116699
3.71;262.044536509107;0.956560134887695
3.72;262.723049318626;0.962295234203339
3.73;262.922578697418;0.959349393844604
3.74;263.110113845588;0.957306861877441
3.75;263.164844623895;0.954085111618042
3.76;263.015782031367;0.95807296037674
3.77;263.255678889678;0.952710390090942
3.78;263.554723155917;0.941529631614685
3.79;263.72647537996;0.933953166007996
3.8;263.815127821572;0.932023406028748
3.81;264.020714301949;0.920475542545319
3.82;263.661895506215;0.937318801879883
3.83;263.721924272745;0.937566220760346
3.84;263.697937492566;0.937928915023804
3.85;264.000326552585;0.922953844070435
3.86;264.505796372286;0.942099392414093
3.87;264.160399046944;0.93524432182312
3.88;263.857813983698;0.928981602191925
3.89;263.206900799088;0.951820492744446
3.9;262.571037292773;0.961953163146973
3.91;262.155747542733;0.963754177093506
3.92;261.912322376875;0.959032654762268
3.93;261.57315468116;0.955125212669373
3.94;261.51157599414;0.952893257141113
3.95;261.400389892536;0.950416624546051
3.96;261.294668090177;0.9478759765625
3.97;261.372163804413;0.946434020996094
3.98;261.248754009297;0.947228968143463
3.99;261.222132195746;0.943589627742767
4;261.155376074011;0.943605065345764
4.01;261.158539939099;0.941786527633667
4.02;261.105549364768;0.938430726528168
4.03;260.851134897504;0.929760098457336
4.04;260.627076889581;0.932463228702545
4.05;260.355608055258;0.940846025943756
4.06;260.247976888174;0.944225549697876
4.07;260.39997478632;0.940079212188721
4.08;260.632433490763;0.929849326610565
4.09;261.314982773492;0.947488784790039
4.1;261.716426015265;0.957880139350891
4.11;262.04811330049;0.960772514343262
4.12;262.467660331703;0.961225509643555
4.13;262.638336989225;0.962624311447144
4.14;263.007919320483;0.95894980430603
4.15;263.383694134683;0.947975516319275
4.16;263.461308378393;0.944340348243713
4.17;263.356110448228;0.95037317276001
4.18;263.196454630282;0.954249322414398
4.19;262.772863971211;0.96164870262146
4.2;262.723285755209;0.962828159332275
4.21;262.506419834496;0.963914692401886
4.22;262.341888242194;0.963611483573914
4.23;262.101841274272;0.961518168449402
4.24;261.782588133009;0.960162460803986
4.25;262.036861624082;0.963927865028381
4.26;262.270527232078;0.963984370231628
4.27;262.238948847195;0.96416449546814
4.28;262.158662214294;0.962048888206482
4.29;261.786694826997;0.959099411964416
4.3;261.544499971615;0.955373227596283
4.31;261.650174518567;0.954596042633057
4.32;261.594379899413;0.956601321697235
4.33;261.684979643334;0.956922173500061
4.34;261.752335502814;0.95949125289917
4.35;262.049803529074;0.962115287780762
4.36;262.58619824186;0.959527969360352
4.37;263.079718949161;0.952999532222748
4.38;263.411028492026;0.945147156715393
4.39;263.249688377288;0.949445366859436
4.4;262.256019675937;0.960518062114716
4.41;261.341777083873;0.944970488548279
4.42;260.45362554035;0.936700165271759
4.43;259.895333054793;0.950794696807861
4.44;259.727786947564;0.95188182592392
4.45;259.933064125786;0.950625538825989
4.46;259.955098806675;0.948977112770081
4.47;259.866775744665;0.949959993362427
4.48;259.650399731274;0.953736305236816
4.49;259.299641378888;0.951001405715942
4.5;259.456829233893;0.951761603355408
4.51;259.89267615394;0.949348628520966
4.52;260.478912129014;0.932655692100525
4.53;260.996395086968;0.934786915779114
4.54;261.490366407987;0.949176788330078
4.55;261.657691006373;0.955084562301636
4.56;261.657531161318;0.954996585845947
4.57;261.447524442539;0.952184200286865
4.58;261.118017255735;0.940380573272705
4.59;261.000122242058;0.93344908952713
4.6;260.896542616004;0.931362450122833
4.61;260.975077504737;0.933849811553955
4.62;260.773782125125;0.926072835922241
4.63;260.479601813603;0.937844753265381
4.64;260.134421244665;0.946776866912842
4.65;259.761512141923;0.950864315032959
4.66;259.76052504371;0.951828718185425
4.67;259.943424615348;0.953135013580322
4.68;260.080176244915;0.948974967002869
4.69;260.392063358572;0.941923260688782
4.7;260.857923783146;0.928637027740478
4.71;261.587484599519;0.955768644809723
4.72;261.861158585773;0.960425913333893
4.73;262.258724100105;0.962929725646973
4.74;262.700290852017;0.960594534873962
4.75;262.96672640111;0.958712935447693
4.76;263.552405281364;0.943200349807739
4.77;263.910931191452;0.927615284919739
4.78;262.44263032806;0.955069661140442
4.79;258.933998318506;0.90626448392868
4.8;255.080819394798;0.662059545516968
4.81;234.391526316237;0.284543097019196
4.82;222.364943484451;0.232317715883255
4.83;199.637320648684;0.250992178916931
4.84;198.504194531758;0.281977474689484
4.85;211.203376269585;0.241866260766983
4.86;235.681382561194;0.466395139694214
4.87;260.994513561964;0.254235446453095
4.88;259.593625909227;0.387829542160034
4.89;259.431243737549;0.213173478841782
4.9;265.442126356951;0.219219148159027
4.91;271.932907216944;0.297987341880798
4.92;283.689279900001;0.363612473011017
4.93;297.302734895227;0.226039797067642
4.94;308.261930348254;0.203871250152588
4.95;317.495914373828;0.161993503570557
4.96;312.689315960634;0.303317606449127
4.97;312.059604446582;0.375838965177536
4.98;312.647299195351;0.278290659189224
4.99;309.116248355746;0.2243412733078
5;296.386260525734;0.296323657035828
5.01;285.51795689579;0.291723310947418
5.02;280.325498883478;0.125536501407623
5.03;277.999532872697;0.429765790700913
5.04;277.437389407655;0.413419634103775
5.05;275.303213654618;0.700271785259247
5.06;273.678548585109;0.855569958686829
5.07;270.886588436221;0.902604579925537
5.08;267.436376534414;0.92909973859787
5.09;264.566756740694;0.921535849571228
5.1;262.280926233422;0.951172947883606
5.11;260.902306584344;0.925836026668549
5.12;259.949867380699;0.951040387153626
5.13;259.438267004597;0.955928444862366
5.14;259.34071530948;0.959944486618042
5.15;258.983502911968;0.956303000450134
5.16;259.092458749244;0.957840323448181
5.17;259.216652816332;0.960856080055237
5.18;259.144760763805;0.960817217826843
5.19;259.683210412972;0.959125816822052
5.2;259.930100582001;0.957021236419678
5.21;260.167180660536;0.954817533493042
5.22;260.04651916008;0.959187269210815
5.23;259.096203672602;0.961979031562805
5.24;258.515932734333;0.949636459350586
5.25;258.212998099748;0.947347104549408
5.26;258.419818949568;0.94786411523819
5.27;258.89352838299;0.953332543373108
5.28;259.15424933004;0.958180487155914
5.29;259.460397040484;0.955051422119141
5.3;259.897774612012;0.955742359161377
5.31;259.939545542598;0.955957174301148
5.32;260.396955491291;0.943291664123535
5.33;261.267662122086;0.939736127853394
5.34;262.150025347273;0.953269600868225
5.35;263.109200275507;0.955466628074646
5.36;263.430813820778;0.948439538478851
5.37;263.61894180461;0.936679005622864
5.38;263.748896582485;0.933945775032044
5.39;263.876668924613;0.930470705032349
5.4;263.989307243842;0.92415988445282
5.41;264.510308157782;0.946343839168549
5.42;264.775438553965;0.950435161590576
5.43;264.859000019467;0.953925549983978
5.44;265.207752417491;0.961035966873169
5.45;265.103740630062;0.952079176902771
5.46;264.659849947768;0.948489785194397
5.47;264.496749353943;0.946282863616943
5.48;264.152113845145;0.920095443725586
5.49;263.625871761532;0.942561745643616
5.5;263.362851324228;0.952185094356537
5.51;263.238761190911;0.95235276222229
5.52;263.140979051838;0.956927180290222
5.53;263.095884938449;0.96079558134079
5.54;263.293657755943;0.951112747192383
5.55;263.487980082785;0.945756554603577
5.56;263.791478374516;0.932493567466736
5.57;263.927310330021;0.921036601066589
5.58;264.285363947739;0.938538551330566
5.59;264.230269940767;0.925873637199402
5.6;263.242772152912;0.955836892127991
5.61;262.385277688388;0.964913606643677
5.62;261.542471172151;0.954405546188354
5.63;261.22417401221;0.950766980648041
5.64;261.640802578829;0.964690327644348
5.65;262.318772643333;0.970563173294067
5.66;263.1724118422;0.961412191390991
5.67;263.897911358205;0.940667867660522
5.68;263.933520192716;0.934991359710693
5.69;262.279896091905;0.923050045967102
5.7;258.459549518361;0.847854852676392
5.71;252.224109987033;0.586863160133362
5.72;223.845140330197;0.2187240421772
5.73;215.546149189523;0.554216206073761
5.74;212.230086153551;0.70599901676178
5.75;206.1882589498;0.66316020488739
5.76;202.440504577241;0.48090797662735
5.77;183.750896059751;0.118070930242538
5.78;160.848961356621;0.188593327999115
5.79;144.045296173949;0.306514292955399
5.8;130.447097769436;0.348258674144745
5.81;112.631071998402;0.254428207874298
5.82;102.370703661322;0.0699659585952759
5.83;91.3421945405576;0.203083038330078
5.84;83.7087520675295;0.251872956752777
5.85;75.6168014204439;0.0304408073425293
5.86;66.4114629538123;0.0295600891113281
5.87;60.8264671962937;0.058170348405838
5.88;54.6316625924047;0.0453737378120422
5.89;49.67144883538;0.0797925293445587
5.9;44.0258667526452;0.224121510982513
5.91;40.0010750977885;0.236361712217331
5.92;35.9781844750737;0.131006300449371
5.93;36.1599750157352;0.229191482067108
5.94;36.0484618424283;0.0436114370822907
5.95;32.9042439523421;0.0366274118423462
5.96;32.3477821450596;0.00907972455024719
5.97;32.4639837051013;0.0132862031459808
5.98;32.5081292698052;0.0199664235115051
5.99;32.5149501395372;0.0579991340637207
6;32.6257110174702;0.0961388647556305
6.01;32.8074161746547;0.0636443495750427
6.02;33.3773716588681;0.0668318867683411
6.03;36.2678175585086;0.170870244503021
6.04;32.6367119453711;0.0362815856933594
6.05;32.0714197538419;0.0158456861972809
6.06;32.3655571125782;0.0038570761680603
6.07;32.8798704020917;0.00560489296913147
6.08;32.8028301869008;0.0194631516933441
6.09;32.1570852336316;0.06644606590271
6.1;32.2492686748659;0.030424565076828
6.11;34.0566130286093;0.0361810028553009
6.12;39.5981038145488;0.042182594537735
6.13;40.4403589981744;0.112200170755386
6.14;40.4293564351006;0.126809686422348
6.15;44.5625557340692;0.022328644990921
6.16;49.9416912273452;0.0163275003433228
6.17;56.3352499383681;0.00697633624076843
6.18;61.2024416350144;0.013698399066925
6.19;67.6724990567539;0.0101414322853088
6.2;75.2853147949398;0.0379337966442108
6.21;83.2073936273356;0.0190755724906921
6.22;93.1783478770502;0.113476514816284
6.23;102.536264672526;0.268742442131043
6.24;117.826192920628;0.45892208814621
6.25;130.834625225936;0.49141588807106
6.26;130.597343999882;0.636637687683106
6.27;130.04472540555;0.732840657234192
6.28;129.512069603231;0.762200474739075
6.29;128.893704015328;0.786960124969482
6.3;128.144805793725;0.792105793952942
6.31;127.899159229201;0.770731329917908
6.32;128.282592909841;0.68625146150589
6.33;127.559762851136;0.781441688537598
6.34;126.239941656817;0.685320019721985
6.35;125.943677921125;0.457869470119476
6.36;125.356093503194;0.296384125947952
6.37;125.745341426439;0.56699001789093
6.38;125.996315079295;0.66240930557251
6.39;126.555727198879;0.405171245336533
6.4;126.895312095153;0.408825516700745
6.41;127.139348860086;0.342632532119751
6.42;128.356831849983;0.25806987285614
6.43;129.180119378128;0.298894256353378
6.44;129.670860181451;0.480857580900192
6.45;129.762187922281;0.55234432220459
6.46;129.078073593658;0.656314432621002
6.47;129.401446357081;0.804567456245422
6.48;129.706435320397;0.842674374580383
6.49;130.045358860739;0.853283405303955
6.5;130.698435892525;0.802272439002991
6.51;130.997589632977;0.723201870918274
6.52;130.829131624211;0.828504323959351
6.53;129.882690737944;0.823509275913239
6.54;129.922034300807;0.871405303478241
6.55;130.135756331757;0.859258651733398
6.56;129.868800520254;0.867295622825623
6.57;127.612744954855;0.830772936344147
6.58;125.687788826922;0.581061065196991
6.59;125.530507972391;0.395355582237244
6.6;125.863530569277;0.429084151983261
6.61;125.458098570675;0.11225152015686
6.62;123.67973818289;0.0650238394737244
6.63;119.768812363662;0.0249209105968475
6.64;116.682338272387;0.0285111665725708
6.65;115.856776241224;0.0305370986461639
6.66;114.933477603224;0.0327621102333069
6.67;115.449804862638;0.0568795502185822
6.68;115.133880277186;0.369806915521622
6.69;114.694230275247;0.468988865613937
6.7;114.370778335978;0.630306303501129
6.71;114.321117329668;0.586801290512085
6.72;115.052793486574;0.529592216014862
6.73;115.950791527753;0.647721648216248
6.74;116.527586083279;0.803792953491211
6.75;117.18684870148;0.788883209228516
6.76;117.701342209929;0.524208188056946
6.77;117.916261165164;0.404794335365295
6.78;119.83632129102;0.458138287067413
6.79;121.443970600994;0.415982872247696
6.8;123.586401208375;0.648825287818909
6.81;123.245339864906;0.171450197696686
6.82;121.865016349756;0.00710162520408631
6.83;124.000164482228;0.0192965567111969
6.84;127.260740010503;0.0397602617740631
6.85;127.646376364927;0.0411880910396576
6.86;130.511265849253;0.0433177947998047
6.87;131.590826315984;0.0239191651344299
6.88;131.745826571496;0.0624702274799347
6.89;129.538903712138;0.200434386730194
6.9;131.060686543685;0.611327767372131
6.91;132.806424131112;0.412723392248154
6.92;131.627174813909;0.160440802574158
6.93;131.737979888428;0.102380007505417
6.94;131.947627936199;0.064675897359848
6.95;132.91657419365;0.0455606877803803
6.96;133.900564981068;0.052915096282959
6.97;133.622461509575;0.0626791119575501
6.98;131.076590048863;0.0429150462150574
6.99;130.068175519503;0.0762691795825958
7;130.434131661267;0.0713630020618439
7.01;130.76672412801;0.05509352684021
7.02;130.30717726331;0.0790082812309265
7.03;130.359596143999;0.0981300473213196
7.04;130.50427977689;0.116346806287766
7.05;130.585009020224;0.179054290056229
7.06;131.451489979991;0.193401277065277
7.07;131.626833338941;0.18818524479866
7.08;130.511872405569;0.515266478061676
7.09;131.588155196971;0.119519054889679
7.1;132.758130405208;0.0224003195762634
7.11;131.867968340463;0.0782966613769531
7.12;131.754570261502;0.0219988524913788
7.13;131.278973451198;0.0877888202667236
7.14;129.228060742368;0.380556434392929
7.15;130.403203463665;0.174270629882813
7.16;130.610280426507;0.0827987790107727
7.17;129.878702486567;0.313685178756714
7.18;129.715765001952;0.111049264669418
7.19;130.458765856495;0.342460095882416
7.2;130.985633548346;0.338312894105911
7.21;130.193996468587;0.214242279529572
7.22;129.314491845374;0.327706217765808
7.23;130.059541372529;0.235168188810349
7.24;130.241803042952;0.337823331356049
7.25;130.291692386992;0.582909643650055
7.26;130.585159492575;0.549429059028626
7.27;130.756084768454;0.710228323936462
7.28;130.727368677786;0.815541088581085
7.29;130.844700777868;0.840694129467011
7.3;130.337736154593;0.811854898929596
