start;f0
2.479;0
2.482;0
2.485;0
2.487;0
2.49;0
2.493;0
2.496;0
2.499;0
2.502;0
2.505;0
2.508;0
2.511;0
2.514;0
2.516;0
2.519;0
2.522;0
2.525;0
2.528;0
2.531;0
2.534;0
2.537;0
2.54;0
2.543;0
2.545;0
2.548;0
2.551;0
2.554;0
2.557;0
2.56;0
2.563;0
2.566;0
2.569;0
2.572;0
2.575;0
2.577;0
2.58;0
2.583;0
2.586;0
2.589;0
2.592;0
2.595;0
2.598;0
2.601;0
2.604;0
2.606;0
2.609;0
2.612;0
2.615;0
2.618;0
2.621;0
2.624;0
2.627;0
2.63;0
2.633;0
2.635;0
2.638;0
2.641;0
2.644;0
2.647;0
2.65;0
2.653;0
2.656;0
2.659;0
2.662;0
2.664;0
2.667;0
2.67;0
2.673;0
2.676;0
2.679;0
2.682;0
2.685;0
2.688;0
2.691;0
2.694;0
2.696;0
2.699;0
2.702;0
2.705;0
2.708;0
2.711;0
2.714;0
2.717;0
2.72;0
2.723;0
2.725;0
2.728;0
2.731;0
2.734;0
2.737;0
2.74;0
2.743;0
2.746;0
2.749;0
2.752;0
2.754;0
2.757;0
2.76;0
2.763;0
2.766;0
2.769;0
2.772;0
2.775;0
2.778;0
2.781;0
2.783;0
2.786;0
2.789;0
2.792;0
2.795;0
2.798;0
2.801;0
2.804;0
2.807;0
2.81;0
2.813;0
2.815;0
2.818;0
2.821;0
2.824;0
2.827;0
2.83;0
2.833;0
2.836;0
2.839;0
2.842;0
2.844;0
2.847;0
2.85;0
2.853;0
2.856;0
2.859;0
2.862;0
2.865;0
2.868;0
2.871;0
2.873;0
2.876;0
2.879;0
2.882;0
2.885;0
2.888;0
2.891;0
2.894;0
2.897;0
2.9;0
2.902;0
2.905;0
2.908;0
2.911;0
2.914;0
2.917;0
2.92;0
2.923;0
2.926;0
2.929;0
2.932;0
2.934;0
2.937;0
2.94;0
2.943;0
2.946;0
2.949;0
2.952;0
2.955;0
2.958;0
2.961;0
2.963;0
2.966;0
2.969;0
2.972;0
2.975;0
2.978;0
2.981;0
2.984;0
2.987;0
2.99;0
2.992;0
2.995;0
2.998;0
3.001;0
3.004;0
3.007;0
3.01;0
3.013;0
3.016;0
3.019;0
3.021;0
3.024;0
3.027;0
3.03;0
3.033;0
3.036;0
3.039;0
3.042;0
3.045;0
3.048;0
3.051;0
3.053;0
3.056;0
3.059;0
3.062;0
3.065;0
3.068;0
3.071;0
3.074;0
3.077;0
3.08;0
3.082;0
3.085;0
3.088;0
3.091;0
3.094;0
3.097;0
3.1;0
3.103;0
3.106;0
3.109;0
3.111;0
3.114;0
3.117;0
3.12;0
3.123;0
3.126;0
3.129;0
3.132;0
3.135;0
3.138;0
3.14;0
3.143;0
3.146;0
3.149;0
3.152;0
3.155;0
3.158;0
3.161;0
3.164;0
3.167;0
3.17;0
3.172;0
3.175;0
3.178;0
3.181;0
3.184;0
3.187;0
3.19;0
3.193;0
3.196;0
3.199;0
3.201;0
3.204;0
3.207;0
3.21;0
3.213;127.748
3.216;126.071
3.219;124.561
3.222;123.228
3.225;121.894
3.228;120.813
3.23;119.748
3.233;118.843
3.236;118.306
3.239;117.769
3.242;117.405
3.245;117.237
3.248;117.069
3.251;117.061
3.254;117.205
3.257;117.35
3.26;117.628
3.262;118.006
3.265;118.384
3.268;118.847
3.271;119.351
3.274;119.855
3.277;120.404
3.28;120.964
3.283;121.525
3.286;122.08
3.289;122.636
3.291;123.178
3.294;123.631
3.297;124.083
3.3;124.48
3.303;124.773
3.306;125.066
3.309;125.265
3.312;125.4
3.315;125.535
3.318;125.54
3.32;125.528
3.323;125.502
3.326;125.406
3.329;125.311
3.332;125.197
3.335;125.06
3.338;124.922
3.341;124.806
3.344;124.699
3.347;124.593
3.349;124.605
3.352;124.617
3.355;124.717
3.358;124.983
3.361;125.249
3.364;125.868
3.367;126.608
3.37;127.437
3.373;128.297
3.376;129.083
3.379;129.849
3.381;130.665
3.384;132.038
3.387;133.412
3.39;134.919
3.393;136.505
3.396;137.865
3.399;138.98
3.402;140.094
3.405;141.407
3.408;142.822
3.41;144.237
3.413;145.585
3.416;146.92
3.419;148.051
3.422;148.837
3.425;149.612
3.428;149.858
3.431;150.105
3.434;150.022
3.437;149.805
3.439;149.412
3.442;148.798
3.445;148.139
3.448;147.211
3.451;146.283
3.454;145.276
3.457;144.251
3.46;143.269
3.463;142.341
3.466;141.438
3.468;140.892
3.471;140.346
3.474;140.038
3.477;139.905
3.48;139.787
3.483;140.067
3.486;140.347
3.489;140.764
3.492;141.26
3.495;141.762
3.498;142.286
3.5;142.81
3.503;143.26
3.506;143.692
3.509;144.071
3.512;144.378
3.515;144.686
3.518;144.812
3.521;144.933
3.524;0
3.527;0
3.529;0
3.532;0
3.535;0
3.538;0
3.541;0
3.544;0
3.547;0
3.55;0
3.553;0
3.556;0
3.558;0
3.561;0
3.564;0
3.567;0
3.57;0
3.573;0
3.576;0
3.579;0
3.582;0
3.585;0
3.587;0
3.59;0
3.593;0
3.596;0
3.599;0
3.602;0
3.605;0
3.608;143.559
3.611;146.693
3.614;149.781
3.617;152.451
3.619;155.121
3.622;157.72
3.625;160.311
3.628;162.827
3.631;165.321
3.634;167.588
3.637;169.794
3.64;171.717
3.643;173.595
3.646;175.239
3.648;176.863
3.651;178.239
3.654;179.571
3.657;180.65
3.66;181.643
3.663;182.449
3.666;183.148
3.669;183.721
3.672;184.169
3.675;184.54
3.677;184.797
3.68;185.029
3.683;185.233
3.686;185.438
3.689;185.732
3.692;186.044
3.695;186.502
3.698;187.005
3.701;187.641
3.704;188.338
3.706;189.127
3.709;189.949
3.712;190.797
3.715;191.622
3.718;192.44
3.721;193.143
3.724;193.812
3.727;194.311
3.73;194.726
3.733;194.973
3.736;195.029
3.738;194.943
3.741;194.462
3.744;193.869
3.747;192.732
3.75;191.485
3.753;189.823
3.756;188.045
3.759;186.006
3.762;184.401
3.765;183.849
3.767;0
3.77;0
3.773;0
3.776;0
3.779;0
3.782;0
3.785;0
3.788;0
3.791;0
3.794;0
3.796;0
3.799;0
3.802;0
3.805;0
3.808;0
3.811;0
3.814;0
3.817;0
3.82;0
3.823;0
3.825;0
3.828;0
3.831;0
3.834;0
3.837;0
3.84;0
3.843;0
3.846;0
3.849;0
3.852;0
3.855;0
3.857;155.693
3.86;153.738
3.863;151.963
3.866;150.458
3.869;148.954
3.872;147.446
3.875;145.938
3.878;144.406
3.881;142.861
3.884;141.361
3.886;140.012
3.889;138.663
3.892;137.576
3.895;136.564
3.898;135.687
3.901;135.167
3.904;134.647
3.907;134.68
3.91;134.903
3.913;135.363
3.915;136.736
3.918;138.109
3.921;140.24
3.924;142.761
3.927;145.283
3.93;148.946
3.933;152.624
3.936;156.42
3.939;160.461
3.942;164.501
3.944;168.701
3.947;172.964
3.95;175.854
3.953;178.287
3.956;180.175
3.959;181.934
3.962;183.068
3.965;184.074
3.968;184.666
3.971;185.183
3.974;185.548
3.976;185.836
3.979;186.034
3.982;186.165
3.985;186.251
3.988;186.277
3.991;186.286
3.994;186.219
3.997;186.138
4;185.948
4.003;185.721
4.005;185.352
4.008;184.898
4.011;184.286
4.014;183.522
4.017;182.621
4.02;181.499
4.023;180.276
4.026;178.783
4.029;177.223
4.032;175.61
4.034;173.992
4.037;172.234
4.04;170.442
4.043;168.848
4.046;167.308
4.049;165.944
4.052;164.633
4.055;163.51
4.058;162.453
4.061;161.563
4.063;160.764
4.066;160.079
4.069;159.535
4.072;159.034
4.075;158.721
4.078;158.407
4.081;158.23
4.084;158.061
4.087;157.993
4.09;157.957
4.093;158.043
4.095;158.215
4.098;158.54
4.101;159.079
4.104;159.765
4.107;160.863
4.11;162.01
4.113;163.771
4.116;165.533
4.119;167.917
4.122;170.428
4.124;173.273
4.127;176.304
4.13;179.367
4.133;182.453
4.136;185.439
4.139;188.335
4.142;191.038
4.145;193.565
4.148;195.514
4.151;197.201
4.153;197.873
4.156;198.258
4.159;197.902
4.162;197.023
4.165;195.648
4.168;193.562
4.171;191.262
4.174;188.409
4.177;185.486
4.18;182.305
4.182;179.103
4.185;175.825
4.188;172.594
4.191;169.606
4.194;166.661
4.197;164.226
4.2;161.791
4.203;159.723
4.206;157.703
4.209;155.847
4.212;154.107
4.214;152.49
4.217;151.151
4.22;149.875
4.223;149.187
4.226;148.498
4.229;148.358
4.232;148.38
4.235;148.754
4.238;149.593
4.241;150.442
4.243;151.932
4.246;153.422
4.249;155.17
4.252;157.507
4.255;159.843
4.258;162.577
4.261;165.571
4.264;168.505
4.267;171.239
4.27;173.988
4.272;176.85
4.275;178.845
4.278;180.193
4.281;181.474
4.284;182.719
4.287;183.672
4.29;184.508
4.293;185.066
4.296;185.557
4.299;185.807
4.301;186.017
4.304;186.073
4.307;186.085
4.31;186.009
4.313;185.877
4.316;185.687
4.319;185.435
4.322;185.149
4.325;184.793
4.328;184.419
4.331;183.97
4.333;183.51
4.336;182.986
4.339;182.449
4.342;181.867
4.345;181.27
4.348;180.646
4.351;180.01
4.354;179.359
4.357;178.714
4.36;178.077
4.362;177.47
4.365;176.893
4.368;176.368
4.371;175.89
4.374;175.48
4.377;175.127
4.38;174.851
4.383;174.633
4.386;174.495
4.389;174.412
4.391;174.409
4.394;174.461
4.397;174.599
4.4;174.793
4.403;175.081
4.406;175.426
4.409;175.867
4.412;176.359
4.415;176.959
4.418;177.614
4.42;178.383
4.423;179.198
4.426;180.075
4.429;180.964
4.432;181.898
4.435;182.832
4.438;183.754
4.441;184.673
4.444;185.58
4.447;186.476
4.45;187.358
4.452;188.223
4.455;189.079
4.458;189.901
4.461;190.712
4.464;191.461
4.467;192.192
4.47;192.824
4.473;193.405
4.476;193.875
4.479;194.239
4.481;194.514
4.484;194.613
4.487;194.653
4.49;194.425
4.493;194.123
4.496;193.634
4.499;193.012
4.502;192.272
4.505;191.354
4.508;190.383
4.51;189.23
4.513;188.056
4.516;186.798
4.519;185.533
4.522;184.259
4.525;183.018
4.528;181.813
4.531;180.713
4.534;179.69
4.537;178.839
4.54;178.089
4.542;177.539
4.545;177.121
4.548;176.956
4.551;176.953
4.554;177.168
4.557;177.503
4.56;178.027
4.563;178.625
4.566;179.375
4.569;180.162
4.571;181.054
4.574;181.958
4.577;182.915
4.58;183.872
4.583;184.828
4.586;185.779
4.589;186.721
4.592;187.649
4.595;188.561
4.598;189.445
4.6;190.311
4.603;191.111
4.606;191.889
4.609;192.543
4.612;193.167
4.615;193.631
4.618;194.019
4.621;194.246
4.624;194.323
4.627;194.277
4.629;194.013
4.632;193.681
4.635;193.056
4.638;192.366
4.641;191.495
4.644;190.524
4.647;189.447
4.65;188.281
4.653;187.075
4.656;185.821
4.659;184.561
4.661;183.353
4.664;182.174
4.667;181.141
4.67;180.183
4.673;179.418
4.676;178.771
4.679;178.351
4.682;178.079
4.685;178.07
4.688;178.232
4.69;178.674
4.693;179.301
4.696;180.179
4.699;181.208
4.702;182.373
4.705;183.665
4.708;185.028
4.711;186.449
4.714;187.885
4.717;189.279
4.719;190.65
4.722;191.887
4.725;193.043
4.728;194.032
4.731;194.8
4.734;195.387
4.737;195.581
4.74;195.636
4.743;195.158
4.746;194.46
4.748;193.343
4.751;191.825
4.754;190.025
4.757;187.669
4.76;185.145
4.763;182.078
4.766;178.933
4.769;175.537
4.772;172.11
4.775;168.832
4.778;165.596
4.78;162.48
4.783;159.493
4.786;156.506
4.789;153.529
4.792;150.553
4.795;147.718
4.798;144.964
4.801;0
4.804;0
4.807;0
4.809;0
4.812;0
4.815;0
4.818;0
4.821;0
4.824;0
4.827;0
4.83;0
4.833;0
4.836;0
4.838;0
4.841;0
4.844;0
4.847;0
4.85;0
4.853;0
4.856;0
4.859;0
4.862;0
4.865;0
4.867;0
4.87;0
4.873;0
4.876;0
4.879;0
4.882;0
4.885;0
4.888;0
4.891;0
4.894;0
4.897;0
4.899;0
4.902;0
4.905;0
4.908;0
4.911;0
4.914;0
4.917;0
4.92;0
4.923;0
4.926;0
4.928;0
4.931;0
4.934;0
4.937;0
4.94;0
4.943;0
4.946;0
4.949;0
4.952;0
4.955;0
4.957;0
4.96;0
4.963;0
4.966;0
4.969;0
4.972;128.137
4.975;128.305
4.978;128.474
4.981;128.62
4.984;128.757
4.986;128.893
4.989;129.006
4.992;129.119
4.995;129.223
4.998;129.314
5.001;129.405
5.004;129.495
5.007;129.584
5.01;129.676
5.013;129.785
5.016;129.895
5.018;130.022
5.021;130.168
5.024;130.314
5.027;130.505
5.03;130.703
5.033;130.914
5.036;131.171
5.039;131.428
5.042;131.706
5.045;131.999
5.047;132.292
5.05;132.576
5.053;132.861
5.056;133.115
5.059;133.319
5.062;133.522
5.065;133.593
5.068;133.634
5.071;133.636
5.074;133.525
5.076;133.413
5.079;133.217
5.082;132.982
5.085;132.739
5.088;132.429
5.091;132.119
5.094;131.791
5.097;131.443
5.1;131.096
5.103;130.767
5.105;130.441
5.108;130.13
5.111;129.889
5.114;129.647
5.117;129.503
5.12;129.463
5.123;129.422
5.126;129.696
5.129;130.014
5.132;130.596
5.135;131.602
5.137;132.715
5.14;134.922
5.143;136.647
5.146;137.854
5.149;139.061
5.152;141.248
5.155;143.495
5.158;145.74
5.161;147.98
5.164;150.221
5.166;152.313
5.169;154.377
5.172;156.117
5.175;157.557
5.178;158.792
5.181;159.638
5.184;160.385
5.187;160.758
5.19;161.097
5.193;161.078
5.195;161.06
5.198;160.754
5.201;160.446
5.204;159.971
5.207;159.483
5.21;158.927
5.213;158.361
5.216;157.799
5.219;157.238
5.222;156.707
5.224;156.195
5.227;155.72
5.23;155.297
5.233;154.892
5.236;154.587
5.239;154.283
5.242;154.091
5.245;153.918
5.248;153.812
5.251;153.763
5.254;153.739
5.256;153.79
5.259;153.842
5.262;153.976
5.265;154.113
5.268;154.298
5.271;154.503
5.274;154.738
5.277;155.008
5.28;155.294
5.283;155.632
5.285;155.969
5.288;156.375
5.291;156.78
5.294;157.237
5.297;157.707
5.3;158.208
5.303;158.729
5.306;159.261
5.309;159.81
5.312;160.357
5.314;160.9
5.317;161.435
5.32;161.906
5.323;162.378
5.326;162.696
5.329;163.013
5.332;163.122
5.335;163.21
5.338;163.064
5.341;162.867
5.343;162.431
5.346;161.906
5.349;161.163
5.352;160.298
5.355;159.275
5.358;158.13
5.361;156.928
5.364;155.664
5.367;154.419
5.37;153.209
5.373;152.015
5.375;150.957
5.378;149.899
5.381;149.016
5.384;148.197
5.387;147.482
5.39;147.012
5.393;146.541
5.396;146.358
5.399;146.229
5.402;146.192
5.404;146.294
5.407;146.397
5.41;146.69
5.413;146.988
5.416;147.39
5.419;147.869
5.422;148.389
5.425;149.071
5.428;149.754
5.431;150.617
5.433;151.507
5.436;152.484
5.439;153.522
5.442;154.595
5.445;155.733
5.448;156.875
5.451;158.039
5.454;159.202
5.457;160.325
5.46;161.448
5.462;162.462
5.465;163.465
5.468;164.328
5.471;165.164
5.474;165.855
5.477;166.511
5.48;167.034
5.483;167.517
5.486;167.882
5.489;168.201
5.492;168.411
5.494;168.566
5.497;168.606
5.5;168.573
5.503;168.437
5.506;168.226
5.509;167.945
5.512;167.609
5.515;167.237
5.518;166.832
5.521;166.428
5.523;166.025
5.526;165.652
5.529;165.328
5.532;165.056
5.535;164.907
5.538;164.814
5.541;164.936
5.544;165.098
5.547;165.564
5.55;166.044
5.552;166.919
5.555;167.794
5.558;169.089
5.561;170.412
5.564;172.073
5.567;173.791
5.57;175.633
5.573;177.503
5.576;179.663
5.579;181.94
5.581;183.657
5.584;185.307
5.587;186.704
5.59;188.007
5.593;189.067
5.596;189.998
5.599;190.764
5.602;191.407
5.605;191.963
5.608;192.416
5.611;192.834
5.613;193.187
5.616;193.532
5.619;193.849
5.622;194.158
5.625;194.452
5.628;194.727
5.631;194.988
5.634;195.213
5.637;195.427
5.64;195.571
5.642;195.691
5.645;195.735
5.648;195.724
5.651;195.656
5.654;195.491
5.657;195.288
5.66;194.921
5.663;194.508
5.666;193.902
5.669;193.188
5.671;192.298
5.674;191.194
5.677;189.958
5.68;188.425
5.683;186.823
5.686;184.803
5.689;182.72
5.692;180.404
5.695;178.309
5.698;176.487
5.7;174.686
5.703;172.922
5.706;171.395
5.709;170.395
5.712;169.572
5.715;169.451
5.718;169.416
5.721;170.291
5.724;171.167
5.727;172.797
5.73;174.436
5.732;176.42
5.735;178.419
5.738;180.622
5.741;182.829
5.744;184.835
5.747;186.758
5.75;188.413
5.753;189.885
5.756;191.141
5.759;192.155
5.761;193.051
5.764;193.656
5.767;194.19
5.77;194.473
5.773;194.67
5.776;194.718
5.779;194.652
5.782;194.511
5.785;194.236
5.788;193.924
5.79;193.484
5.793;193.006
5.796;192.448
5.799;191.836
5.802;191.174
5.805;190.484
5.808;189.784
5.811;189.097
5.814;188.418
5.817;187.796
5.82;187.205
5.822;186.687
5.825;186.219
5.828;185.82
5.831;185.489
5.834;185.217
5.837;185.006
5.84;184.825
5.843;184.698
5.846;184.585
5.849;184.514
5.851;184.449
5.854;184.411
5.857;184.379
5.86;184.367
5.863;184.367
5.866;184.386
5.869;184.421
5.872;184.471
5.875;184.54
5.878;184.617
5.88;184.71
5.883;184.806
5.886;184.908
5.889;185.011
5.892;185.111
5.895;185.208
5.898;185.301
5.901;185.388
5.904;185.47
5.907;185.545
5.909;185.614
5.912;185.675
5.915;185.731
5.918;185.778
5.921;185.823
5.924;185.855
5.927;185.886
5.93;185.903
5.933;185.915
5.936;185.913
5.939;185.899
5.941;185.87
5.944;185.825
5.947;185.768
5.95;185.691
5.953;185.608
5.956;185.504
5.959;185.397
5.962;185.275
5.965;185.15
