start;f0
0.6733786848;200.93
0.6791836735;200.921
0.6849886621;200.959
0.6907936508;201.076
0.6965986395;200.967
0.7024036281;200.806
0.7082086168;200.408
0.7140136054;199.809
0.7198185941;199.277
0.7256235828;199.115
0.7314285714;199.198
0.7372335601;199.515
0.7430385488;200.014
0.7488435374;200.325
0.7546485261;200.518
0.7604535147;200.509
0.7662585034;200.482
0.7720634921;200.468
0.7778684807;200.403
0.7836734694;200.294
0.789478458;200.241
0.7952834467;200.071
0.8010884354;199.8
0.806893424;199.517
0.8126984127;199.187
0.8185034014;198.818
0.82430839;198.652
0.8301133787;198.542
0.8359183673;198.644
0.841723356;198.669
0.8475283447;198.781
0.8533333333;198.889
0.859138322;199.067
0.8649433107;199.613
0.8707482993;200.101
0.876553288;200.652
0.8823582766;201.078
0.8881632653;201.481
0.893968254;201.803
0.8997732426;202.124
0.9055782313;202.335
0.91138322;202.385
0.9171882086;202.292
0.9229931973;202.065
0.9287981859;201.688
0.9346031746;201.01
0.9404081633;200.394
0.9462131519;199.827
0.9520181406;199.461
0.9578231293;199.405
0.9636281179;199.577
0.9694331066;199.86
0.9752380952;199.985
0.9810430839;199.957
0.9868480726;199.857
0.9926530612;199.689
0.9984580499;199.405
1.0042630385;199.245
1.0100680272;199.048
1.0158730159;198.951
1.0216780045;198.912
1.0274829932;198.93
1.0332879819;198.947
1.0390929705;198.942
1.0448979592;198.925
1.0507029478;198.847
1.0565079365;198.788
1.0623129252;198.816
1.0681179138;198.803
1.0739229025;198.757
1.0797278912;198.654
1.0855328798;198.305
1.0913378685;198.074
1.0971428571;197.788
1.1029478458;197.49
1.1087528345;197.248
1.1145578231;197.062
1.1203628118;197.105
1.1261678005;197.179
1.1319727891;197.477
1.1377777778;197.853
1.1435827664;198.351
1.1493877551;199.056
1.1551927438;199.953
1.1609977324;200.989
1.1668027211;201.777
1.1726077098;202.346
1.1784126984;202.412
1.1842176871;202.137
1.1900226757;201.565
1.1958276644;200.577
1.2016326531;199.757
1.2074376417;198.913
1.2132426304;198.163
1.219047619;197.589
1.2248526077;197.143
1.2306575964;197.011
1.236462585;196.924
1.2422675737;197.046
1.2480725624;197.415
1.253877551;197.932
1.2596825397;198.696
1.2654875283;199.341
1.271292517;199.676
1.2770975057;199.668
1.2829024943;199.432
1.288707483;199.121
1.2945124717;198.849
1.3003174603;198.765
1.306122449;198.813
1.3119274376;198.809
1.3177324263;198.774
1.323537415;198.626
1.3293424036;198.576
1.3351473923;198.506
1.340952381;198.515
1.3467573696;198.54
1.3525623583;198.498
1.3583673469;198.564
1.3641723356;198.774
1.3699773243;199.111
1.3757823129;199.449
1.3815873016;199.418
1.3873922902;199.104
1.3931972789;198.846
1.3990022676;198.582
1.4048072562;198.48
1.4106122449;198.433
1.4164172336;198.338
1.4222222222;198.319
1.4280272109;198.427
1.4338321995;198.697
1.4396371882;199.201
1.4454421769;199.996
1.4512471655;200.988
1.4570521542;201.965
1.4628571429;202.918
1.4686621315;203.408
1.4744671202;203.585
1.4802721088;203.515
1.4860770975;203.046
1.4918820862;202.328
1.4976870748;201.591
1.5034920635;200.927
1.5092970522;200.225
1.5151020408;199.603
1.5209070295;199.202
1.5267120181;198.821
1.5325170068;198.944
1.5383219955;199.123
1.5441269841;199.455
1.5499319728;199.972
1.5557369615;200.368
1.5615419501;200.83
1.5673469388;201.158
1.5731519274;201.532
1.5789569161;202.042
1.5847619048;202.731
1.5905668934;203.325
1.5963718821;203.418
1.6021768707;203.104
1.6079818594;202.36
1.6137868481;201.484
1.6195918367;200.388
1.6253968254;199.409
1.6312018141;198.575
1.6370068027;198.006
1.6428117914;197.665
1.64861678;197.38
1.6544217687;197.292
1.6602267574;197.554
1.666031746;198.014
1.6718367347;198.552
1.6776417234;199.054
1.683446712;199.343
1.6892517007;199.56
1.6950566893;199.816
1.700861678;199.999
1.7066666667;200.104
1.7124716553;200.132
1.718276644;200.141
1.7240816327;200.043
1.7298866213;199.924
1.73569161;199.88
1.7414965986;199.87
1.7473015873;200.067
1.753106576;200.283
1.7589115646;200.483
1.7647165533;200.909
1.770521542;201.292
1.7763265306;201.915
1.7821315193;202.571
1.7879365079;202.935
1.7937414966;203.078
1.7995464853;202.962
1.8053514739;202.462
1.8111564626;201.632
1.8169614512;201.128
1.8227664399;200.591
1.8285714286;200.333
1.8343764172;200.205
1.8401814059;199.902
1.8459863946;199.723
1.8517913832;199.477
1.8575963719;199.392
1.8634013605;199.467
1.8692063492;199.741
1.8750113379;200.102
1.8808163265;200.511
1.8866213152;200.66
1.8924263039;200.671
1.8982312925;200.752
1.9040362812;200.804
1.9098412698;200.888
1.9156462585;201.047
1.9214512472;201.084
1.9272562358;201.142
1.9330612245;201.322
1.9388662132;201.58
1.9446712018;201.854
1.9504761905;202.014
1.9562811791;202.12
1.9620861678;202.001
1.9678911565;201.661
1.9736961451;201.195
1.9795011338;200.454
1.9853061224;199.716
1.9911111111;199.004
1.9969160998;198.491
2.0027210884;198.145
2.0085260771;197.893
2.0143310658;197.77
2.0201360544;197.778
2.0259410431;197.934
2.0317460317;198.514
2.0375510204;199.028
2.0433560091;199.655
2.0491609977;200.382
2.0549659864;200.801
2.0607709751;201.083
2.0665759637;201.243
2.0723809524;201.194
2.078185941;201.141
2.0839909297;200.985
2.0897959184;200.691
2.095600907;200.382
2.1014058957;199.918
2.1072108844;199.538
2.113015873;199.222
2.1188208617;198.903
2.1246258503;198.665
2.130430839;198.593
2.1362358277;198.512
2.1420408163;198.505
2.147845805;198.525
2.1536507937;198.738
2.1594557823;199.086
2.165260771;199.621
2.1710657596;200.18
2.1768707483;200.59
2.182675737;200.793
2.1884807256;200.705
2.1942857143;200.626
2.2000907029;200.365
2.2058956916;200.105
2.2117006803;199.973
2.2175056689;199.833
2.2233106576;199.855
2.2291156463;199.864
2.2349206349;200.013
2.2407256236;200.168
2.2465306122;200.095
2.2523356009;200.109
2.2581405896;200.218
2.2639455782;200.365
2.2697505669;200.579
2.2755555556;200.725
2.2813605442;200.785
2.2871655329;200.797
2.2929705215;200.994
2.2987755102;201.235
2.3045804989;201.291
2.3103854875;201.225
2.3161904762;200.736
2.3219954649;200.17
2.3278004535;199.537
2.3336054422;199.148
2.3394104308;199.06
2.3452154195;199.284
2.3510204082;199.658
2.3568253968;199.859
2.3626303855;199.951
2.3684353741;199.964
2.3742403628;199.982
2.3800453515;199.964
2.3858503401;200.028
2.3916553288;200.239
2.3974603175;200.355
2.4032653061;200.526
2.4090702948;200.623
2.4148752834;200.685
2.4206802721;200.723
2.4264852608;200.858
2.4322902494;200.863
2.4380952381;200.808
2.4439002268;200.791
2.4497052154;200.736
2.4555102041;200.863
2.4613151927;201.105
2.4671201814;201.3
2.4729251701;201.37
2.4787301587;201.319
2.4845351474;201.173
2.4903401361;200.91
2.4961451247;200.755
2.5019501134;200.662
2.507755102;200.566
2.5135600907;200.543
2.5193650794;200.538
2.525170068;200.635
2.5309750567;200.981
2.5367800454;201.374
2.542585034;201.829
2.5483900227;202.357
2.5541950113;202.687
2.56;202.701
2.5658049887;202.619
2.5716099773;202.339
2.577414966;201.933
2.5832199546;201.491
2.5890249433;200.965
2.594829932;200.411
2.6006349206;200.003
2.6064399093;199.674
2.612244898;199.478
2.6180498866;199.424
2.6238548753;199.524
2.6296598639;199.623
2.6354648526;199.572
2.6412698413;199.241
2.6470748299;198.614
2.6528798186;197.734
2.6586848073;196.322
2.6644897959;194.916
2.6702947846;193.239
2.6760997732;190.506
2.6819047619;186.686
2.6877097506;0
2.6935147392;0
2.6993197279;0
2.7051247166;0
2.7109297052;0
2.7167346939;0
2.7225396825;0
2.7283446712;0
2.7341496599;0
2.7399546485;0
2.7457596372;0
2.7515646259;0
2.7573696145;0
2.7631746032;0
2.7689795918;0
2.7747845805;0
2.7805895692;0
2.7863945578;0
2.7921995465;0
2.7980045351;0
2.8038095238;0
2.8096145125;0
2.8154195011;0
2.8212244898;0
2.8270294785;204.336
2.8328344671;201.079
2.8386394558;199.657
2.8444444444;198.641
2.8502494331;198.048
2.8560544218;197.589
2.8618594104;197.379
2.8676643991;197.413
2.8734693878;197.152
2.8792743764;196.317
2.8850793651;195.266
2.8908843537;193.822
2.8966893424;193.161
2.9024943311;193.04
2.9082993197;193.036
2.9141043084;192.796
2.9199092971;192.389
2.9257142857;192.082
2.9315192744;191.914
2.937324263;191.949
2.9431292517;192.349
2.9489342404;192.875
2.954739229;193.616
2.9605442177;194.29
2.9663492063;194.938
2.972154195;195.336
2.9779591837;195.702
2.9837641723;195.957
2.989569161;196.139
2.9953741497;196.281
3.0011791383;196.388
3.006984127;196.636
3.0127891156;196.773
3.0185941043;196.9
3.024399093;197.007
3.0302040816;197.083
3.0360090703;197.317
3.041814059;197.947
3.0476190476;198.713
3.0534240363;199.508
3.0592290249;200.325
3.0650340136;200.871
3.0708390023;201.466
3.0766439909;201.864
3.0824489796;202.21
3.0882539683;202.668
3.0940589569;202.843
3.0998639456;202.957
3.1056689342;202.892
3.1114739229;202.65
3.1172789116;202.438
3.1230839002;202.201
3.1288888889;202.022
3.1346938776;201.931
3.1404988662;201.902
3.1463038549;201.818
3.1521088435;201.728
3.1579138322;201.502
3.1637188209;201.48
3.1695238095;201.59
3.1753287982;202.01
3.1811337868;202.701
3.1869387755;203.397
3.1927437642;203.944
3.1985487528;204.36
3.2043537415;204.699
3.2101587302;204.646
3.2159637188;204.451
3.2217687075;204.196
3.2275736961;203.845
3.2333786848;203.477
3.2391836735;203.273
3.2449886621;203.27
3.2507936508;203.361
3.2565986395;203.725
3.2624036281;204.228
3.2682086168;204.846
3.2740136054;205.376
3.2798185941;205.669
3.2856235828;205.829
3.2914285714;206.027
3.2972335601;206.407
3.3030385488;206.859
3.3088435374;207.299
3.3146485261;207.782
3.3204535147;208.121
3.3262585034;208.416
3.3320634921;208.637
3.3378684807;208.807
3.3436734694;208.897
3.349478458;209.04
3.3552834467;209.091
3.3610884354;209.258
3.366893424;209.518
3.3726984127;209.548
3.3785034014;209.435
3.38430839;208.95
3.3901133787;208.431
3.3959183673;207.947
3.401723356;207.184
3.4075283447;206.149
3.4133333333;203.978
3.419138322;0
3.4249433107;0
3.4307482993;0
3.436553288;0
3.4423582766;0
3.4481632653;0
3.453968254;0
3.4597732426;0
3.4655782313;0
3.47138322;0
3.4771882086;0
3.4829931973;0
3.4887981859;0
3.4946031746;0
3.5004081633;0
3.5062131519;0
3.5120181406;0
3.5178231293;0
3.5236281179;0
3.5294331066;0
3.5352380952;0
3.5410430839;0
3.5468480726;0
3.5526530612;0
3.5584580499;0
3.5642630385;0
3.5700680272;0
3.5758730159;0
3.5816780045;0
3.5874829932;0
3.5932879819;0
3.5990929705;0
3.6048979592;0
3.6107029478;0
3.6165079365;266.101
3.6223129252;263.211
3.6281179138;256.773
3.6339229025;255.93
3.6397278912;255.925
3.6455328798;255.929
3.6513378685;255.832
3.6571428571;255.712
3.6629478458;256.123
3.6687528345;256.267
3.6745578231;256.883
3.6803628118;257.277
3.6861678005;257.268
3.6919727891;257.504
3.6977777778;257.123
3.7035827664;256.996
3.7093877551;256.56
3.7151927438;256.037
3.7209977324;255.837
3.7268027211;255.75
3.7326077098;256.283
3.7384126984;256.782
3.7442176871;257.931
3.7500226757;258.783
3.7558276644;260.036
3.7616326531;260.781
3.7674376417;261.365
3.7732426304;261.595
3.779047619;261.994
3.7848526077;262.149
3.7906575964;262.904
3.796462585;263.526
3.8022675737;264.158
3.8080725624;265.103
3.813877551;265.612
3.8196825397;265.556
3.8254875283;265.73
3.831292517;265.213
3.8370975057;264.815
3.8429024943;264.373
3.848707483;264.202
3.8545124717;264.257
3.8603174603;264.507
3.866122449;265.089
3.8719274376;265.29
3.8777324263;265.406
3.883537415;265.337
3.8893424036;265.008
3.8951473923;264.68
3.900952381;264.362
3.9067573696;263.996
3.9125623583;263.916
3.9183673469;263.894
3.9241723356;263.819
3.9299773243;264.146
3.9357823129;264.319
3.9415873016;264.735
3.9473922902;265.265
3.9531972789;265.552
3.9590022676;265.772
3.9648072562;265.907
3.9706122449;265.724
3.9764172336;265.6
3.9822222222;265.204
3.9880272109;264.808
3.9938321995;264.504
3.9996371882;264.168
4.0054421769;263.855
4.0112471655;263.663
4.0170521542;263.393
4.0228571429;263.392
4.0286621315;263.546
4.0344671202;263.886
4.0402721088;264.332
4.0460770975;264.743
4.0518820862;265.208
4.0576870748;265.358
4.0634920635;265.567
4.0692970522;265.66
4.0751020408;265.813
4.0809070295;266.061
4.0867120181;266.37
4.0925170068;266.81
4.0983219955;267.102
4.1041269841;267.46
4.1099319728;267.233
4.1157369615;266.931
4.1215419501;266.348
4.1273469388;265.646
4.1331519274;265.176
4.1389569161;264.58
4.1447619048;264.234
4.1505668934;264.138
4.1563718821;264.017
4.1621768707;264.254
4.1679818594;264.861
4.1737868481;265.018
4.1795918367;265.616
4.1853968254;265.903
4.1912018141;265.931
4.1970068027;266.238
4.2028117914;266.565
4.20861678;266.695
4.2144217687;266.87
4.2202267574;266.792
4.226031746;266.515
4.2318367347;266.244
4.2376417234;265.928
4.243446712;265.625
4.2492517007;265.568
4.2550566893;265.576
4.260861678;265.703
4.2666666667;265.756
4.2724716553;265.591
4.278276644;265.4
4.2840816327;264.894
4.2898866213;264.502
4.29569161;264.124
4.3014965986;263.937
4.3073015873;263.726
4.313106576;264.023
4.3189115646;264.257
4.3247165533;264.718
4.330521542;265.466
4.3363265306;266.157
4.3421315193;266.911
4.3479365079;267.573
4.3537414966;267.863
4.3595464853;267.693
4.3653514739;267.548
4.3711564626;267.346
4.3769614512;267.2
4.3827664399;267.26
4.3885714286;267.395
4.3943764172;267.731
4.4001814059;268.445
4.4059863946;269.028
4.4117913832;269.781
4.4175963719;270.268
4.4234013605;270.782
4.4292063492;270.862
4.4350113379;270.826
4.4408163265;270.626
4.4466213152;270.115
4.4524263039;269.658
4.4582312925;269.096
4.4640362812;268.427
4.4698412698;268.014
4.4756462585;267.513
4.4814512472;267.193
4.4872562358;267.136
4.4930612245;267.01
4.4988662132;267.206
4.5046712018;267.409
4.5104761905;267.621
4.5162811791;268.222
4.5220861678;268.451
4.5278911565;268.582
4.5336961451;268.398
4.5395011338;267.987
4.5453061224;267.462
4.5511111111;267.043
4.5569160998;266.606
4.5627210884;266.531
4.5685260771;266.815
4.5743310658;267.242
4.5801360544;267.738
4.5859410431;267.943
4.5917460317;268.131
4.5975510204;268.279
4.6033560091;268.629
4.6091609977;268.967
4.6149659864;269.287
4.6207709751;269.335
4.6265759637;269.166
4.6323809524;268.701
4.638185941;268.1
4.6439909297;267.727
4.6497959184;267.355
4.655600907;267.223
4.6614058957;267.055
4.6672108844;267.058
4.673015873;267.064
4.6788208617;267.133
4.6846258503;267.064
4.690430839;266.943
4.6962358277;266.944
4.7020408163;266.806
4.707845805;267.107
4.7136507937;267.419
4.7194557823;267.673
4.725260771;268.207
4.7310657596;268.376
4.7368707483;268.674
4.742675737;268.819
4.7484807256;268.952
4.7542857143;269.188
4.7600907029;269.347
4.7658956916;269.51
4.7717006803;269.7
4.7775056689;269.907
4.7833106576;270.178
4.7891156463;270.608
4.7949206349;270.928
4.8007256236;271.382
4.8065306122;271.506
4.8123356009;271.363
4.8181405896;270.351
4.8239455782;268.15
4.8297505669;264.741
4.8355555556;260.174
4.8413605442;252.454
4.8471655329;0
4.8529705215;0
4.8587755102;0
4.8645804989;0
4.8703854875;0
4.8761904762;0
4.8819954649;0
4.8878004535;0
4.8936054422;0
4.8994104308;0
4.9052154195;0
4.9110204082;0
4.9168253968;0
4.9226303855;0
4.9284353741;0
4.9342403628;0
4.9400453515;0
4.9458503401;0
4.9516553288;0
4.9574603175;0
4.9632653061;0
4.9690702948;0
4.9748752834;0
4.9806802721;0
4.9864852608;0
4.9922902494;0
4.9980952381;0
5.0039002268;0
5.0097052154;0
5.0155102041;0
5.0213151927;0
5.0271201814;0
5.0329251701;0
5.0387301587;0
5.0445351474;0
5.0503401361;0
5.0561451247;0
5.0619501134;0
5.067755102;0
5.0735600907;0
5.0793650794;0
5.085170068;0
5.0909750567;0
5.0967800454;0
5.102585034;0
5.1083900227;0
5.1141950113;281.273
5.12;279.876
5.1258049887;277.91
5.1316099773;277.738
5.137414966;276.901
5.1432199546;276.442
5.1490249433;275.844
5.154829932;274.899
5.1606349206;274.229
5.1664399093;273.597
5.172244898;272.599
5.1780498866;272.137
5.1838548753;271.539
5.1896598639;271.04
5.1954648526;270.627
5.2012698413;270.178
5.2070748299;269.776
5.2128798186;269.257
5.2186848073;268.882
5.2244897959;268.438
5.2302947846;268.05
5.2360997732;267.65
5.2419047619;267.49
5.2477097506;267.29
5.2535147392;266.928
5.2593197279;266.56
5.2651247166;265.768
5.2709297052;265.221
5.2767346939;264.701
5.2825396825;264.28
5.2883446712;264.17
5.2941496599;264.257
5.2999546485;264.624
5.3057596372;265.284
5.3115646259;266.098
5.3173696145;266.707
5.3231746032;267.084
5.3289795918;267.125
5.3347845805;266.982
5.3405895692;266.558
5.3463945578;266.132
5.3521995465;265.589
5.3580045351;265.385
5.3638095238;264.82
5.3696145125;264.578
5.3754195011;264.254
5.3812244898;263.93
5.3870294785;264.168
5.3928344671;264.354
5.3986394558;264.748
5.4044444444;265.452
5.4102494331;265.992
5.4160544218;266.766
5.4218594104;267.115
5.4276643991;267.258
5.4334693878;267.196
5.4392743764;266.994
5.4450793651;266.887
5.4508843537;266.881
5.4566893424;267.07
5.4624943311;267.153
5.4682993197;267.232
5.4741043084;267.373
5.4799092971;267.547
5.4857142857;267.734
5.4915192744;268.113
5.497324263;268.415
5.5031292517;268.82
5.5089342404;269.313
5.514739229;269.535
5.5205442177;269.699
5.5263492063;269.529
5.532154195;268.929
5.5379591837;268.451
5.5437641723;267.679
5.549569161;267.419
5.5553741497;267.441
5.5611791383;267.464
5.566984127;267.704
5.5727891156;267.972
5.5785941043;268.035
5.584399093;268.382
5.5902040816;268.668
5.5960090703;269.072
5.601814059;269.115
5.6076190476;268.918
5.6134240363;268.001
5.6192290249;267.035
5.6250340136;265.277
5.6308390023;263.965
5.6366439909;261.751
5.6424489796;259.58
5.6482539683;0
5.6540589569;0
5.6598639456;0
5.6656689342;0
5.6714739229;0
5.6772789116;0
5.6830839002;0
5.6888888889;0
5.6946938776;0
5.7004988662;0
5.7063038549;0
5.7121088435;0
5.7179138322;0
5.7237188209;0
5.7295238095;0
5.7353287982;0
5.7411337868;0
5.7469387755;0
5.7527437642;0
5.7585487528;0
5.7643537415;0
5.7701587302;0
5.7759637188;0
5.7817687075;0
5.7875736961;0
5.7933786848;0
5.7991836735;0
5.8049886621;0
5.8107936508;0
5.8165986395;0
5.8224036281;0
5.8282086168;0
5.8340136054;0
5.8398185941;0
5.8456235828;0
5.8514285714;0
5.8572335601;0
5.8630385488;0
5.8688435374;0
5.8746485261;0
5.8804535147;0
5.8862585034;0
5.8920634921;0
5.8978684807;0
5.9036734694;0
5.909478458;0
5.9152834467;0
5.9210884354;0
5.926893424;0
5.9326984127;0
5.9385034014;0
5.94430839;0
5.9501133787;0
5.9559183673;0
5.961723356;0
5.9675283447;0
5.9733333333;0
5.979138322;0
5.9849433107;0
5.9907482993;0
5.996553288;0
6.0023582766;0
6.0081632653;0
6.013968254;0
6.0197732426;0
6.0255782313;0
6.03138322;0
6.0371882086;0
6.0429931973;0
6.0487981859;0
6.0546031746;0
6.0604081633;0
6.0662131519;0
6.0720181406;0
6.0778231293;0
6.0836281179;0
6.0894331066;0
6.0952380952;0
6.1010430839;0
6.1068480726;0
6.1126530612;0
6.1184580499;0
6.1242630385;0
6.1300680272;0
6.1358730159;0
6.1416780045;0
6.1474829932;0
6.1532879819;0
6.1590929705;0
6.1648979592;0
6.1707029478;0
6.1765079365;0
6.1823129252;0
6.1881179138;0
6.1939229025;0
6.1997278912;0
6.2055328798;0
6.2113378685;0
6.2171428571;0
6.2229478458;0
6.2287528345;0
6.2345578231;0
6.2403628118;0
6.2461678005;0
6.2519727891;0
6.2577777778;0
6.2635827664;0
6.2693877551;0
6.2751927438;0
6.2809977324;0
6.2868027211;0
6.2926077098;0
6.2984126984;0
6.3042176871;0
6.3100226757;0
6.3158276644;0
6.3216326531;0
6.3274376417;0
6.3332426304;0
6.339047619;0
6.3448526077;0
6.3506575964;0
6.356462585;0
6.3622675737;0
6.3680725624;0
6.373877551;0
6.3796825397;0
6.3854875283;0
6.391292517;0
6.3970975057;0
6.4029024943;0
6.408707483;0
6.4145124717;0
6.4203174603;0
6.426122449;0
6.4319274376;0
6.4377324263;0
6.443537415;0
6.4493424036;0
6.4551473923;0
6.460952381;0
6.4667573696;0
6.4725623583;0
6.4783673469;0
6.4841723356;0
6.4899773243;0
6.4957823129;0
6.5015873016;0
6.5073922902;0
6.5131972789;0
6.5190022676;0
6.5248072562;0
6.5306122449;0
6.5364172336;0
6.5422222222;0
6.5480272109;0
6.5538321995;0
6.5596371882;0
6.5654421769;0
6.5712471655;0
6.5770521542;0
6.5828571429;0
6.5886621315;0
6.5944671202;0
6.6002721088;0
6.6060770975;0
6.6118820862;0
6.6176870748;0
6.6234920635;0
6.6292970522;0
6.6351020408;0
6.6409070295;0
6.6467120181;0
6.6525170068;0
6.6583219955;0
6.6641269841;0
6.6699319728;0
6.6757369615;0
6.6815419501;0
6.6873469388;0
6.6931519274;0
6.6989569161;0
6.7047619048;0
6.7105668934;0
6.7163718821;0
6.7221768707;0
6.7279818594;0
6.7337868481;0
6.7395918367;0
6.7453968254;0
6.7512018141;0
6.7570068027;0
6.7628117914;0
6.76861678;0
6.7744217687;0
6.7802267574;0
6.786031746;0
6.7918367347;0
6.7976417234;0
6.803446712;0
6.8092517007;0
6.8150566893;0
6.820861678;0
6.8266666667;0
6.8324716553;0
6.838276644;0
6.8440816327;0
6.8498866213;0
6.85569161;0
6.8614965986;0
6.8673015873;0
6.873106576;0
6.8789115646;0
6.8847165533;0
6.890521542;0
6.8963265306;0
6.9021315193;0
6.9079365079;0
6.9137414966;0
6.9195464853;0
6.9253514739;0
6.9311564626;0
6.9369614512;0
6.9427664399;0
6.9485714286;0
6.9543764172;0
6.9601814059;0
6.9659863946;0
6.9717913832;0
6.9775963719;0
6.9834013605;0
6.9892063492;0
6.9950113379;0
7.0008163265;0
7.0066213152;0
7.0124263039;0
7.0182312925;0
7.0240362812;0
7.0298412698;0
7.0356462585;0
7.0414512472;0
7.0472562358;0
7.0530612245;0
7.0588662132;0
7.0646712018;0
7.0704761905;0
7.0762811791;0
7.0820861678;0
7.0878911565;0
7.0936961451;0
7.0995011338;0
7.1053061224;0
7.1111111111;0
7.1169160998;0
7.1227210884;0
7.1285260771;0
7.1343310658;0
7.1401360544;0
7.1459410431;0
7.1517460317;0
7.1575510204;0
7.1633560091;0
7.1691609977;0
7.1749659864;0
7.1807709751;0
7.1865759637;0
7.1923809524;0
7.198185941;0
7.2039909297;0
7.2097959184;0
7.215600907;0
7.2214058957;0
7.2272108844;0
7.233015873;0
7.2388208617;0
7.2446258503;0
7.250430839;0
7.2562358277;0
7.2620408163;0
7.267845805;0
7.2736507937;0
7.2794557823;0
7.285260771;0
7.2910657596;0
7.2968707483;0
7.302675737;0
7.3084807256;0
7.3142857143;0
7.3200907029;0
7.3258956916;0
7.3317006803;0
7.3375056689;0
7.3433106576;0
7.3491156463;0
7.3549206349;0
7.3607256236;0
7.3665306122;0
7.3723356009;0
7.3781405896;0
7.3839455782;0
7.3897505669;0
7.3955555556;0
7.4013605442;0
7.4071655329;0
7.4129705215;0
7.4187755102;0
7.4245804989;0
7.4303854875;0
7.4361904762;0
7.4419954649;0
7.4478004535;0
7.4536054422;261.261
7.4594104308;258.871
7.4652154195;254.742
7.4710204082;253.891
7.4768253968;251.656
7.4826303855;250.078
7.4884353741;249.122
7.4942403628;248.724
7.5000453515;249.116
7.5058503401;249.798
7.5116553288;251.245
7.5174603175;252.453
7.5232653061;254.011
7.5290702948;255.237
7.5348752834;256.431
7.5406802721;257.292
7.5464852608;258.138
7.5522902494;258.981
7.5580952381;259.762
7.5639002268;260.394
7.5697052154;261.208
7.5755102041;261.783
7.5813151927;262.558
7.5871201814;263.373
7.5929251701;264.328
7.5987301587;264.891
7.6045351474;265.761
7.6103401361;265.941
7.6161451247;266.003
7.6219501134;266.072
7.627755102;265.934
7.6335600907;266.039
7.6393650794;266.145
7.645170068;266.124
7.6509750567;266.221
7.6567800454;266.001
7.662585034;265.822
7.6683900227;265.664
7.6741950113;265.313
7.68;265.209
7.6858049887;265.041
7.6916099773;264.877
7.697414966;264.783
7.7032199546;264.484
7.7090249433;264.155
7.714829932;263.413
7.7206349206;262.714
7.7264399093;262.079
7.732244898;261.48
7.7380498866;261.245
7.7438548753;261.045
7.7496598639;261.008
7.7554648526;261.042
7.7612698413;261.169
7.7670748299;261.339
7.7728798186;261.492
7.7786848073;261.59
7.7844897959;261.477
7.7902947846;261.569
7.7960997732;261.555
7.8019047619;261.734
7.8077097506;261.955
7.8135147392;262.28
7.8193197279;262.565
7.8251247166;263.013
7.8309297052;263.475
7.8367346939;263.916
7.8425396825;264.415
7.8483446712;264.844
7.8541496599;265.169
7.8599546485;265.342
7.8657596372;265.469
7.8715646259;265.505
7.8773696145;265.535
7.8831746032;265.496
7.8889795918;265.216
7.8947845805;264.873
7.9005895692;264.551
7.9063945578;264.374
7.9121995465;264.105
7.9180045351;264.091
7.9238095238;264.228
7.9296145125;264.378
7.9354195011;264.632
7.9412244898;264.979
7.9470294785;265.319
7.9528344671;265.679
7.9586394558;266.01
7.9644444444;266.287
7.9702494331;266.213
7.9760544218;266.066
